FLOW_DATE,RESERVOIR,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS
2012-09-10,Hemavathi,32.74,2917.35,5589,4467.0
2012-09-11,Hemavathi,32.81,2917.43,5487,4571.0
2012-09-12,Hemavathi,32.83,2917.45,5526,5227.0
2012-09-13,Hemavathi,32.74,2917.35,4321,5255.0
2012-09-14,Hemavathi,7.88,2857.17,1174,2100.0
2012-09-15,Hemavathi,32.38,2916.95,3405,5257.0
2012-09-16,Hemavathi,32.36,2916.92,5045,5257.0
2012-09-17,Hemavathi,31.89,2916.40,1238,5255.0
2012-09-18,Hemavathi,31.51,2915.97,943,5256.0
2012-09-19,Hemavathi,31.51,2915.97,943,5256.0
2012-09-20,Hemavathi,31.4,2915.84,4070,5256.0
2012-09-21,Hemavathi,31.04,2915.42,1233,5266.0
2012-09-22,Hemavathi,30.69,2915,1300,5349.0
2012-09-23,Hemavathi,30.42,2914.68,2302,5350.0
2012-09-24,Hemavathi,30.11,2914.32,1933,5375.0
2012-09-25,Hemavathi,29.74,2913.88,1200,5375.0
2012-09-26,Hemavathi,29.35,2913.40,939,5350.0
2012-09-27,Hemavathi,29.03,2913,1698,5356.0
2012-09-28,Hemavathi,28.75,2912.66,2274,5367.0
2012-09-29,Hemavathi,28.44,2912.28,1830,5300.0
2012-09-30,Hemavathi,28.21,2911.99,2640,5300.0
2012-10-01,Hemavathi,28.1,2911.85,4148,5300.0
2012-10-02,Hemavathi,27.86,2911.54,2633,5300.0
2012-10-03,Hemavathi,27.64,2911.25,2723,5215.0
2012-10-04,Hemavathi,27.41,2910.96,3780,6229.0
2012-10-05,Hemavathi,26.9,2910.29,2922,8798.0
2012-10-06,Hemavathi,26.17,2909.32,3173,11475.0
2012-10-07,Hemavathi,25.69,2908.66,3103,8650.0
2012-10-08,Hemavathi,25.53,2908.45,2950,4650.0
2012-10-09,Hemavathi,25.38,2908.24,2949,4650.0
2012-10-10,Hemavathi,25.19,2907.99,2560,4600.0
2012-10-11,Hemavathi,24.94,2907.64,1770,4575.0
2012-10-12,Hemavathi,24.61,2907.18,958,4675.0
2012-10-13,Hemavathi,24.25,2906.67,568,4700.0
2012-10-14,Hemavathi,23.88,2906.16,567,4700.0
2012-10-15,Hemavathi,23.53,2905.66,713,4700.0
2012-10-16,Hemavathi,23.24,2905.25,1021,4250.0
2012-10-17,Hemavathi,23.04,2904.96,1997,4250.0
2012-10-18,Hemavathi,22.78,2904.59,1384,4250.0
2012-10-19,Hemavathi,22.44,2904.09,344,4250.0
2012-10-20,Hemavathi,22.12,2903.63,434,3975.0
2012-10-21,Hemavathi,21.79,2903.14,334,4100.0
2012-10-22,Hemavathi,21.48,2902.69,598,4050.0
2012-10-23,Hemavathi,21.19,2902.26,755,4050.0
2012-10-24,Hemavathi,20.9,2901.82,706,4050.0
2012-10-25,Hemavathi,20.57,2901.33,365,4050.0
2012-10-26,Hemavathi,20.25,2900.85,442,4050.0
2012-10-27,Hemavathi,19.96,2900.42,827,4050.0
2012-10-28,Hemavathi,19.62,2899.89,186,4050.0
2012-10-29,Hemavathi,19.31,2899.34,505,4000.0
2012-10-30,Hemavathi,19.0,2898.78,439,4000.0
2012-10-31,Hemavathi,18.73,2898.30,955,4000.0
2012-11-01,Hemavathi,18.45,2897.81,888,4000.0
2012-11-02,Hemavathi,18.22,2897.40,1408,4000.0
2012-11-03,Hemavathi,18.15,2897.27,3231,4000.0
2012-11-04,Hemavathi,17.87,2896.78,886,4000.0
2012-11-05,Hemavathi,17.65,2896.39,1537,4000.0
2012-11-06,Hemavathi,17.41,2895.96,777,3500.0
2012-11-07,Hemavathi,17.19,2895.57,1039,3500.0
2012-11-08,Hemavathi,16.95,2895.14,777,3500.0
2012-11-09,Hemavathi,16.69,2894.68,580,3500.0
2012-11-10,Hemavathi,16.41,2894.19,385,3500.0
2012-11-11,Hemavathi,16.12,2893.68,254,3500.0
2012-11-12,Hemavathi,15.91,2893.30,249,2650.0
2012-11-13,Hemavathi,15.85,2893.20,324,900.0
2012-11-14,Hemavathi,15.81,2893.12,454,900.0
2012-11-15,Hemavathi,15.76,2893.04,605,1050.0
2012-11-16,Hemavathi,15.72,2892.97,870,1250.0
2012-11-17,Hemavathi,15.65,2892.84,330,1100.0
2012-11-18,Hemavathi,15.58,2892.71,450,1220.0
2012-11-19,Hemavathi,15.49,2892.55,285,1250.0
2012-11-20,Hemavathi,15.41,2892.42,731,1500.0
2012-11-21,Hemavathi,15.26,2892.14,303,2050.0
2012-11-22,Hemavathi,15.1,2891.86,552,2300.0
2012-11-23,Hemavathi,14.83,2891.38,449,3500.0
2012-11-24,Hemavathi,14.54,2890.86,287,3600.0
2012-11-25,Hemavathi,14.24,2890.34,233,3550.0
2012-11-26,Hemavathi,13.96,2889.84,264,3450.0
2012-11-27,Hemavathi,13.7,2889.37,261,3250.0
2012-11-28,Hemavathi,13.43,2888.90,260,3250.0
2012-11-29,Hemavathi,13.17,2888.43,259,3250.0
2012-11-30,Hemavathi,12.9,2887.94,235,3250.0
2012-12-01,Hemavathi,12.64,2887.30,248,3200.0
2012-12-02,Hemavathi,12.38,2886.66,247,3200.0
2012-12-03,Hemavathi,12.12,2886.02,246,3200.0
2012-12-04,Hemavathi,11.86,2885.39,220,3125.0
2012-12-05,Hemavathi,11.62,2884.80,206,2925.0
2012-12-06,Hemavathi,11.36,2884.17,240,3150.0
2012-12-07,Hemavathi,11.11,2883.54,215,3125.0
2012-12-08,Hemavathi,10.87,2882.95,234,2955.0
2012-12-09,Hemavathi,10.63,2882.36,258,2980.0
2012-12-10,Hemavathi,10.39,2881.77,253,2975.0
2012-12-11,Hemavathi,10.15,2881.18,230,2950.0
2012-12-12,Hemavathi,9.92,2880.63,263,2800.0
2012-12-13,Hemavathi,9.7,2880.07,263,2850.0
2012-12-14,Hemavathi,9.46,2879.50,221,2850.0
2012-12-15,Hemavathi,9.27,2879.02,245,2450.0
2012-12-16,Hemavathi,9.09,2878.58,198,2220.0
2012-12-17,Hemavathi,8.92,2878.16,221,2150.0
2012-12-18,Hemavathi,8.75,2877.71,228,2150.0
2012-12-19,Hemavathi,8.57,2877.23,185,2150.0
2012-12-20,Hemavathi,8.4,2876.75,183,2150.0
2012-12-21,Hemavathi,8.24,2876.31,150,1950.0
2012-12-22,Hemavathi,8.09,2875.91,68,1700.0
2012-12-23,Hemavathi,8.04,2875.76,68,650.0
2012-12-24,Hemavathi,7.98,2875.61,68,650.0
2012-12-25,Hemavathi,7.93,2875.46,67,650.0
2012-12-26,Hemavathi,7.85,2875.25,65,900.0
2012-12-27,Hemavathi,7.76,2874.98,75,1150.0
2012-12-28,Hemavathi,7.67,2874.71,85,1000.0
2012-12-29,Hemavathi,7.6,2874.47,92,900.0
2012-12-30,Hemavathi,7.54,2874.28,70,700.0
2012-12-31,Hemavathi,7.48,2874.09,69,700.0
2013-01-22,Hemavathi,7.26,2873.37,29,125.0
2013-01-23,Hemavathi,7.25,2873.33,29,125.0
2013-01-24,Hemavathi,7.24,2873.29,30,125.0
2013-01-25,Hemavathi,7.22,2873.25,30,125.0
2013-01-26,Hemavathi,7.15,2872.99,48,925.0
2013-01-27,Hemavathi,7.06,2872.71,36,925.0
2013-01-28,Hemavathi,6.98,2872.43,37,925.0
2013-01-29,Hemavathi,6.89,2872.12,36,1025.0
2013-01-30,Hemavathi,6.86,2872,21,375.0
2013-01-31,Hemavathi,6.84,2871.94,47,200.0
2013-02-01,Hemavathi,6.82,2871.88,46,200.0
2013-02-02,Hemavathi,7.46,2874.03,64,125.0
2013-02-03,Hemavathi,6.79,2871.76,46,200.0
2013-02-04,Hemavathi,6.78,2871.71,30,150.0
2013-06-11,Hemavathi,3.34,2856.75,375,100.0
2013-06-12,Hemavathi,3.38,2856.98,604,100.0
2013-06-13,Hemavathi,3.49,2857.56,1395,100.0
2013-06-14,Hemavathi,3.62,2858.25,1638,100.0
2013-06-15,Hemavathi,6.24,2859.35,2579,100.0
2013-06-16,Hemavathi,4.25,2861.40,4917,100.0
2013-06-17,Hemavathi,4.81,2864,6675,100.0
2013-06-18,Hemavathi,6.24,2866.60,7228,100.0
2013-06-19,Hemavathi,6.23,2869.10,9439,100.0
2013-06-20,Hemavathi,6.7,2871.45,5616,100.0
2013-06-21,Hemavathi,7.0,2872.50,3641,100.0
2013-06-22,Hemavathi,7.25,2873.34,3015,100.0
2013-06-23,Hemavathi,7.46,2874,2485,100.0
2013-06-24,Hemavathi,7.69,2874.75,2806,100.0
2013-06-25,Hemavathi,8.04,2875.75,4178,100.0
2013-06-26,Hemavathi,6.73,2878.50,11951,100.0
2013-06-27,Hemavathi,11.09,2883.50,23701,100.0
2013-06-28,Hemavathi,11.8,2885.25,8394,100.0
2013-06-29,Hemavathi,12.31,2886.50,6042,100.0
2013-06-30,Hemavathi,12.62,2887.25,3688,100.0
2013-07-01,Hemavathi,12.93,2888,3689,100.0
2013-07-02,Hemavathi,13.11,2888.33,2300,100.0
2013-07-03,Hemavathi,13.53,2889.08,5037,100.0
2013-07-04,Hemavathi,15.08,2891.83,18127,150.0
2013-07-05,Hemavathi,17.1,2895.41,23547,15.755
2013-07-06,Hemavathi,18.22,2897.41,13253,150.0
2013-07-07,Hemavathi,19.12,2899,10830,395.0
2013-07-08,Hemavathi,19.68,2900,7440,850.0
2013-07-09,Hemavathi,19.96,2900.41,4933,1700.0
2013-07-10,Hemavathi,20.24,2900.83,6141,2830.0
2013-07-11,Hemavathi,20.43,2901.12,5573,3270.0
2013-07-12,Hemavathi,20.68,2901.50,6423,3420.0
2013-07-13,Hemavathi,21.29,2902.41,10255,3100.0
2013-07-14,Hemavathi,21.87,2903.25,9789,3100.0
2013-07-15,Hemavathi,22.55,2904.25,9277,1300.0
2013-07-16,Hemavathi,23.07,2905,6823,750.0
2013-07-17,Hemavathi,23.65,2905.83,8001,1200.0
2013-07-18,Hemavathi,24.42,2906.91,10292,1300.0
2013-07-19,Hemavathi,25.26,2908.08,11092,1300.0
2013-07-20,Hemavathi,26.67,2910,17855,1375.0
2013-07-21,Hemavathi,28.55,2912.41,23102,1350.0
2013-07-22,Hemavathi,30.4,2914.66,22859,1350.0
2013-07-23,Hemavathi,31.61,2916.08,15444,1350.0
2013-07-24,Hemavathi,33.01,2917.66,17697,1350.0
2013-07-25,Hemavathi,34.94,2919.75,23253,875.0
2013-07-26,Hemavathi,36.14,2921,29965,16000.0
2013-07-27,Hemavathi,36.14,2921,30098,30000.0
2013-07-28,Hemavathi,36.14,2921,24801,24700.0
2013-07-29,Hemavathi,35.9,2920.75,20104,22800.0
2013-07-30,Hemavathi,36.14,2921,13547,10650.0
2013-07-31,Hemavathi,36.52,2921.40,12466,7890.0
2013-08-01,Hemavathi,36.72,2921.60,20776,18445.0
2013-08-02,Hemavathi,36.43,2921.30,37738,41000.0
2013-08-03,Hemavathi,36.14,2921,49485,48000.0
2013-08-04,Hemavathi,35.9,2920.75,45245,47950.0
2013-08-05,Hemavathi,36.21,2921.08,26537,22750.0
2013-08-06,Hemavathi,36.62,2921.50,14200,9400.0
2013-08-07,Hemavathi,36.72,2921.60,11550,10330.0
2013-08-08,Hemavathi,36.53,2921.41,11087,13105.0
2013-08-09,Hemavathi,36.7,2921.58,8506,6500.0
2013-08-10,Hemavathi,36.83,2921.72,7421,5750.0
2013-08-11,Hemavathi,36.86,2921.75,7693,7250.0
2013-08-12,Hemavathi,36.82,2921.71,6605,6050.0
2013-08-13,Hemavathi,36.86,2921.75,5760,6100.0
2013-08-14,Hemavathi,36.77,2921.65,4642,5650.0
2013-08-15,Hemavathi,36.86,2921.75,6029,4800.0
2013-08-16,Hemavathi,36.86,2921.75,5260,5150.0
2013-08-17,Hemavathi,36.81,2921.70,4701,5150.0
2013-08-18,Hemavathi,36.79,2921.68,4334,4450.0
2013-08-19,Hemavathi,36.86,2921.75,4841,3950.0
2013-08-20,Hemavathi,37.02,2921.91,6445,4550.0
2013-08-21,Hemavathi,37.06,2921.95,7853,7300.0
2013-08-22,Hemavathi,37.02,2921.91,7413,7750.0
2013-08-23,Hemavathi,37.0,2921.89,7467,7550.0
2013-08-24,Hemavathi,36.94,2921.83,5592,6150.0
2013-08-25,Hemavathi,36.92,2921.81,4940,5050.0
2013-08-26,Hemavathi,36.92,2921.81,4613,4500.0
2013-08-27,Hemavathi,36.92,2921.81,4488,4375.0
2013-08-28,Hemavathi,36.87,2921.76,3932,4375.0
2013-08-29,Hemavathi,36.83,2921.72,4043,4375.0
2013-08-30,Hemavathi,36.83,2921.72,4490,4375.0
2013-08-31,Hemavathi,36.74,2921.62,3422,4425.0
2013-09-01,Hemavathi,36.62,2921.50,3198,4425.0
2013-09-02,Hemavathi,36.57,2921.45,3983,4425.0
2013-09-03,Hemavathi,36.57,2921.45,4537,4425.0
2013-09-04,Hemavathi,36.55,2921.43,4311,4425.0
2013-09-05,Hemavathi,36.49,2921.37,3861,4425.0
2013-09-06,Hemavathi,36.4,2921.27,3366,4375.0
2013-09-07,Hemavathi,36.19,2921.06,2138,4375.0
2013-09-08,Hemavathi,36.29,2921.16,5006,4375.0
2013-09-09,Hemavathi,36.38,2921.25,5486,4375.0
2013-09-10,Hemavathi,36.42,2921.29,4427,3875.0
2013-09-11,Hemavathi,36.38,2921.25,4034,4375.0
2013-09-12,Hemavathi,36.33,2921.20,3922,4375.0
2013-09-13,Hemavathi,36.21,2921.08,3139,4375.0
2013-09-14,Hemavathi,36.14,2921,3586,4375.0
2013-09-15,Hemavathi,36.1,2920.96,3986,4325.0
2013-09-16,Hemavathi,36.04,2920.90,3712,4275.0
2013-09-17,Hemavathi,35.9,2920.75,2705,4275.0
2013-09-18,Hemavathi,35.83,2920.68,3697,4375.0
2013-09-19,Hemavathi,36.18,2921.04,8505,4375.0
2013-09-20,Hemavathi,36.72,2921.60,10744,4375.0
2013-09-21,Hemavathi,37.0,2921.89,9294,5945.0
2013-09-22,Hemavathi,36.98,2921.87,8339,8460.0
2013-09-23,Hemavathi,36.92,2921.81,5385,5950.0
2013-09-24,Hemavathi,36.89,2921.78,4145,4375.0
2013-09-25,Hemavathi,36.83,2921.72,3812,4375.0
2013-09-26,Hemavathi,36.77,2921.66,3811,4375.0
2013-09-27,Hemavathi,36.62,2921.50,2693,4375.0
2013-09-28,Hemavathi,36.48,2921.35,2932,4500.0
2013-09-29,Hemavathi,36.33,2921.20,2932,4500.0
2013-09-30,Hemavathi,36.14,2921,2372,4500.0
2013-10-01,Hemavathi,35.99,2920.85,2931,4500.0
2013-10-02,Hemavathi,35.77,2920.62,2035,4500.0
2013-10-03,Hemavathi,35.61,2920.45,2201,4000.0
2013-10-04,Hemavathi,35.49,2920.33,2983,4220.0
2013-10-05,Hemavathi,35.29,2920.12,2255,4500.0
2013-10-06,Hemavathi,35.09,2919.91,2298,4500.0
2013-10-07,Hemavathi,34.94,2919.75,2889,4500.0
2013-10-08,Hemavathi,34.78,2919.58,2883,4600.0
2013-10-09,Hemavathi,34.62,2919.41,2880,4600.0
2013-10-10,Hemavathi,34.39,2919.16,1973,4550.0
2013-10-11,Hemavathi,34.24,2919,2941,4550.0
2013-10-12,Hemavathi,34.09,2918.83,2709,4425.0
2013-10-13,Hemavathi,33.87,2918.60,2014,4375.0
2013-10-14,Hemavathi,33.66,2918.37,2011,4375.0
2013-10-15,Hemavathi,33.43,2918.12,1798,4375.0
2013-10-16,Hemavathi,33.32,2918,3190,4375.0
2013-10-17,Hemavathi,33.2,2917.87,3141,4375.0
2013-10-18,Hemavathi,33.11,2917.77,3452,4375.0
2013-10-19,Hemavathi,32.94,2917.58,2575,4425.0
2013-10-20,Hemavathi,32.72,2917.33,2180,4650.0
2013-10-21,Hemavathi,32.65,2917.25,3129,4650.0
2013-10-22,Hemavathi,32.52,2917.10,3109,4550.0
2013-10-23,Hemavathi,32.43,2917,3123,4050.0
2013-10-24,Hemavathi,32.35,2916.91,3634,4450.0
2013-10-25,Hemavathi,32.28,2916.83,3749,4475.0
2013-10-26,Hemavathi,32.09,2916.62,2386,4450.0
2013-10-28,Hemavathi,31.63,2916.10,1795,4475.0
2013-10-29,Hemavathi,31.41,2915.85,2069,4475.0
2013-10-30,Hemavathi,31.11,2915.50,1131,4475.0
2013-11-01,Hemavathi,30.61,2914.91,1721,4475.0
2013-11-02,Hemavathi,30.35,2914.60,1525,4475.0
2013-11-03,Hemavathi,30.05,2914.25,1131,4475.0
2013-11-04,Hemavathi,29.76,2913.91,1269,4475.0
2013-11-05,Hemavathi,29.56,2913.66,2125,4375.0
2013-11-06,Hemavathi,29.29,2913.33,1373,4375.0
2013-11-07,Hemavathi,29.03,2913,1372,4375.0
2013-11-08,Hemavathi,28.75,2912.66,1380,4475.0
2013-11-09,Hemavathi,37.1,2912.31,1333,4525.0
2013-11-10,Hemavathi,28.18,2911.95,1224,4485.0
2013-11-11,Hemavathi,27.89,2911.58,1323,4525.0
2013-11-12,Hemavathi,27.6,2911.20,1233,4525.0
2013-11-13,Hemavathi,27.31,2910.83,1322,4525.0
2013-11-14,Hemavathi,27.02,2910.45,1232,4525.0
2013-11-15,Hemavathi,26.74,2910.08,1322,4525.0
2013-11-16,Hemavathi,26.42,2909.66,1000,4525.0
2013-11-17,Hemavathi,26.05,2909.16,350,4525.0
2013-11-18,Hemavathi,25.67,2908.64,176,4525.0
2013-11-19,Hemavathi,25.29,2908.12,171,4525.0
2013-11-20,Hemavathi,24.91,2907.60,274,4525.0
2013-11-21,Hemavathi,24.53,2907.06,139,4525.0
2013-11-22,Hemavathi,24.18,2906.58,640,4525.0
2013-11-23,Hemavathi,23.82,2906.08,475,4525.0
2013-11-24,Hemavathi,23.63,2890.86,2413,4525.0
2013-11-25,Hemavathi,23.59,2905.75,4125,4525.0
2013-11-26,Hemavathi,23.42,2905.50,2587,4525.0
2013-11-27,Hemavathi,23.11,2905.06,1049,4525.0
2013-11-28,Hemavathi,22.8,2904.62,1087,4525.0
2013-11-29,Hemavathi,22.44,2904.10,455,4525.0
2013-11-30,Hemavathi,22.09,2903.58,508,4525.0
2013-12-01,Hemavathi,21.72,2903.04,364,4525.0
2013-12-02,Hemavathi,21.41,2902.58,1004,4525.0
2013-12-03,Hemavathi,21.12,2902.16,1305,4525.0
2013-12-04,Hemavathi,20.82,2901.70,1043,4525.0
2013-12-05,Hemavathi,20.48,2901.20,768,4525.0
2013-12-06,Hemavathi,20.14,2900.68,588,4505.0
2013-12-07,Hemavathi,19.76,2900.12,279,4505.0
2013-12-08,Hemavathi,19.4,2899.50,360,4455.0
2013-12-09,Hemavathi,19.04,2898.85,306,4455.0
2013-12-10,Hemavathi,18.67,2898.20,304,4455.0
2013-12-11,Hemavathi,18.3,2897.55,278,4430.0
2013-12-12,Hemavathi,17.94,2896.90,276,4430.0
2013-12-13,Hemavathi,17.58,2896.26,292,4380.0
2013-12-14,Hemavathi,17.22,2895.62,274,4355.0
2013-12-15,Hemavathi,16.86,2894.99,330,4355.0
2013-12-16,Hemavathi,16.52,2894.39,342,4175.0
2013-12-17,Hemavathi,16.19,2893.80,300,4070.0
2013-12-18,Hemavathi,15.87,2893.23,304,3945.0
2013-12-19,Hemavathi,15.58,2892.71,330,3645.0
2013-12-20,Hemavathi,15.26,2892.15,269,3845.0
2013-12-21,Hemavathi,14.95,2891.59,267,3845.0
2013-12-22,Hemavathi,14.63,2891.03,245,3825.0
2013-12-23,Hemavathi,14.32,2890.47,243,3825.0
2013-12-24,Hemavathi,14.01,2889.92,207,3725.0
2013-12-25,Hemavathi,13.7,2889.37,208,3725.0
2013-12-26,Hemavathi,13.39,2888.82,183,3700.0
2013-12-27,Hemavathi,13.07,2888.26,141,3725.0
2013-12-28,Hemavathi,12.75,2887.56,118,3825.0
2013-12-29,Hemavathi,12.42,2886.76,110,3825.0
2013-12-30,Hemavathi,12.1,2885.97,106,3775.0
2013-12-31,Hemavathi,11.91,2885.51,115,2225.0
2014-01-01,Hemavathi,11.64,2884.84,125,3225.0
2014-01-02,Hemavathi,11.32,2884.07,109,3675.0
2014-01-03,Hemavathi,10.71,2882.56,147,3625.0
2014-01-04,Hemavathi,10.71,2882.56,147,3625.0
2014-01-05,Hemavathi,10.4,2881.80,74,3600.0
2014-01-06,Hemavathi,10.1,2881.06,71,3500.0
2014-01-07,Hemavathi,9.9,2880.56,45,2350.0
2014-01-08,Hemavathi,9.7,2880.07,64,2350.0
2014-01-09,Hemavathi,9.5,2879.59,90,2300.0
2014-01-10,Hemavathi,9.3,2879.11,91,2300.0
2014-01-11,Hemavathi,9.11,2878.63,85,2300.0
2014-01-12,Hemavathi,8.91,2878.15,84,2300.0
2014-01-13,Hemavathi,8.72,2877.63,85,2300.0
2014-01-14,Hemavathi,8.52,2877.09,78,2300.0
2014-01-15,Hemavathi,8.33,2876.57,62,100.0
2014-01-16,Hemavathi,8.14,2876.05,61,100.0
2014-01-17,Hemavathi,7.95,2875.52,93,100.0
2014-01-18,Hemavathi,7.76,2874.99,99,100.0
2014-01-19,Hemavathi,7.56,2874.35,213,100.0
2014-01-20,Hemavathi,7.37,2873.71,212,100.0
2014-01-21,Hemavathi,7.32,2873.55,210,150.0
2014-01-22,Hemavathi,7.31,2873.53,146,175.0
2014-01-23,Hemavathi,7.3,2873.51,145,175.0
2014-01-24,Hemavathi,7.3,2873.49,146,175.0
2014-01-25,Hemavathi,7.29,2873.47,145,175.0
2014-01-26,Hemavathi,7.29,2873.45,146,175.0
2014-01-27,Hemavathi,7.28,2873.43,147,175.0
2014-01-28,Hemavathi,7.27,2873.41,146,175.0
2014-01-29,Hemavathi,7.27,2873.39,146,175.0
2014-01-30,Hemavathi,7.26,2873.37,146,175.0
2014-01-31,Hemavathi,7.26,2873.35,146,175.0
2014-02-01,Hemavathi,7.25,2873.33,146,175.0
2014-02-02,Hemavathi,7.24,2873.31,146,175.0
2014-02-03,Hemavathi,7.23,2873.28,136,200.0
2014-02-04,Hemavathi,7.22,2873.25,135,200.0
2014-02-05,Hemavathi,7.22,2873.22,134,200.0
2014-02-06,Hemavathi,7.21,2873.19,134,200.0
2014-02-07,Hemavathi,7.19,2873.15,149,200.0
2014-02-08,Hemavathi,7.18,2873.11,149,200.0
2014-02-09,Hemavathi,7.17,2873.07,150,200.0
2014-02-10,Hemavathi,7.16,2873.03,150,200.0
2014-02-11,Hemavathi,7.15,2872.99,153,200.0
2014-02-12,Hemavathi,7.13,2872.95,159,200.0
2014-02-13,Hemavathi,7.12,2872.91,159,200.0
2014-02-14,Hemavathi,7.11,2872.88,143,200.0
2014-02-15,Hemavathi,7.1,2872.85,142,200.0
2014-02-16,Hemavathi,7.1,2872.83,126,150.0
2014-02-17,Hemavathi,7.1,2872.85,142,200.0
2014-02-18,Hemavathi,7.09,2872.79,125,150.0
2014-02-19,Hemavathi,7.08,2872.77,125,150.0
2014-02-20,Hemavathi,7.08,2872.75,125,150.0
2014-02-21,Hemavathi,7.07,2872.73,125,150.0
2014-02-22,Hemavathi,7.05,2872.67,141,300.0
2014-02-23,Hemavathi,7.03,2872.58,141,400.0
2014-02-24,Hemavathi,7.0,2872.49,141,400.0
2014-02-25,Hemavathi,6.97,2872.40,140,400.0
2014-02-26,Hemavathi,6.95,2872.31,144,400.0
2014-02-27,Hemavathi,6.92,2872.22,143,400.0
2014-02-28,Hemavathi,6.9,2872.13,143,400.0
2014-03-01,Hemavathi,6.87,2872.04,143,400.0
2014-03-02,Hemavathi,6.84,2871.95,144,400.0
2014-03-03,Hemavathi,6.82,2871.86,143,400.0
2014-03-04,Hemavathi,6.8,2871.80,144,300.0
2014-03-05,Hemavathi,6.78,2871.74,143,300.0
2014-03-06,Hemavathi,6.77,2871.68,143,300.0
2014-03-07,Hemavathi,6.75,2871.62,144,300.0
2014-03-08,Hemavathi,6.74,2871.60,127,150.0
2014-03-09,Hemavathi,6.74,2871.59,111,100.0
2014-03-10,Hemavathi,6.74,2871.58,112,100.0
2014-03-11,Hemavathi,6.74,2871.57,111,100.0
2014-03-12,Hemavathi,6.73,2871.56,112,100.0
2014-03-13,Hemavathi,6.73,2871.55,112,100.0
2014-03-14,Hemavathi,6.73,2871.54,112,100.0
2014-03-15,Hemavathi,6.72,2871.53,112,100.0
2014-03-16,Hemavathi,6.71,2871.50,95,150.0
2014-03-17,Hemavathi,6.71,2871.47,96,150.0
2014-03-18,Hemavathi,6.69,2871.41,96,250.0
2014-03-19,Hemavathi,6.63,2871.20,96,750.0
2014-03-21,Hemavathi,6.54,2870.81,73,463.0
2014-03-22,Hemavathi,6.5,2870.59,68,500.0
2014-03-23,Hemavathi,6.46,2870.37,62,500.0
2014-03-24,Hemavathi,6.42,2870.15,63,500.0
2014-03-25,Hemavathi,6.38,2869.92,51,500.0
2014-03-26,Hemavathi,6.33,2869.68,47,500.0
2014-03-27,Hemavathi,6.31,2869.56,48,250.0
2014-03-28,Hemavathi,6.3,2869.49,52,150.0
2014-03-29,Hemavathi,6.27,2869.33,53,340.0
2014-03-30,Hemavathi,6.22,2869.09,46,500.0
2014-03-31,Hemavathi,6.17,2868.89,40,620.0
2014-04-01,Hemavathi,6.11,2868.70,39,750.0
2014-04-02,Hemavathi,6.04,2868.51,40,750.0
2014-04-03,Hemavathi,5.97,2868.32,40,750.0
2014-04-04,Hemavathi,5.91,2868.13,40,750.0
2014-04-05,Hemavathi,5.86,2867.99,48,560.0
2014-04-06,Hemavathi,5.81,2867.84,48,600.0
2014-04-07,Hemavathi,5.76,2867.69,48,600.0
2014-04-08,Hemavathi,5.72,2867.58,57,450.0
2014-04-09,Hemavathi,5.69,2867.50,52,325.0
2014-04-10,Hemavathi,6.28,2869.40,47,400.0
2014-04-11,Hemavathi,5.62,2867.30,46,400.0
2014-04-12,Hemavathi,5.59,2867.21,41,355.0
2014-04-13,Hemavathi,5.56,2867.12,35,350.0
2014-04-14,Hemavathi,5.53,2867.03,36,350.0
2014-04-15,Hemavathi,5.5,2866.92,51,350.0
2014-04-16,Hemavathi,5.47,2866.81,52,316.0
2014-04-17,Hemavathi,5.47,2866.79,66,80.0
2014-04-18,Hemavathi,5.46,2866.77,61,75.0
2014-04-19,Hemavathi,5.46,2866.75,60,75.0
2014-04-20,Hemavathi,5.45,2866.73,60,75.0
2014-04-21,Hemavathi,5.45,2866.71,60,75.0
2014-04-22,Hemavathi,5.44,2866.69,62,100.0
2014-04-23,Hemavathi,5.44,2866.67,61,75.0
2014-04-24,Hemavathi,5.43,2866.65,60,75.0
2014-04-25,Hemavathi,5.43,2866.63,60,75.0
2014-04-26,Hemavathi,5.44,2866.69,62,100.0
2014-04-27,Hemavathi,5.42,2866.59,58,75.0
2014-04-28,Hemavathi,5.42,2866.57,58,75.0
2014-04-29,Hemavathi,5.41,2866.55,58,75.0
2014-04-30,Hemavathi,5.41,2866.54,86,75.0
2014-05-01,Hemavathi,5.41,2866.53,86,75.0
2014-05-02,Hemavathi,5.4,2866.52,85,75.0
2014-05-03,Hemavathi,5.4,2866.52,113,75.0
2014-05-04,Hemavathi,5.41,2866.54,142,75.0
2014-05-05,Hemavathi,5.41,2866.53,141,75.0
2014-05-06,Hemavathi,5.41,2866.55,141,75.0
2014-05-07,Hemavathi,5.41,2866.56,140,75.0
2014-05-08,Hemavathi,5.42,2866.57,140,75.0
2014-05-09,Hemavathi,5.45,2866.70,475,75.0
2014-05-10,Hemavathi,5.66,2867.40,2546,75.0
2014-05-11,Hemavathi,5.85,2867.95,2311,75.0
2014-05-12,Hemavathi,6.04,2868.50,2305,75.0
2014-05-13,Hemavathi,6.21,2869,2105,75.0
2014-05-14,Hemavathi,6.31,2869.55,1263,75.0
2014-05-15,Hemavathi,0.0,&nbsp;,&nbsp;,0.0
2014-05-16,Hemavathi,6.38,2869.95,320,75.0
