FLOW_DATE,RESERVOIR,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS
2012-11-21,Kabini,8.64,2263.32,630,1710
2012-11-22,Kabini,8.54,2263.09,629,1710
2012-11-23,Kabini,8.44,2262.85,607,1710
2012-11-24,Kabini,8.37,2262.66,860,1710
2012-11-25,Kabini,8.3,2262.50,944,1652
2012-11-26,Kabini,8.23,2262.32,807,1610
2012-11-27,Kabini,8.15,2262.14,607,1410
2012-11-28,Kabini,8.07,2261.94,524,1410
2012-11-29,Kabini,7.98,2261.71,418,1410
2012-11-30,Kabini,7.88,2261.45,282,1410
2012-12-01,Kabini,0.0,2261.20,326,1410
2012-12-02,Kabini,7.69,2260.95,331,1410
2012-12-03,Kabini,7.59,2260.70,298,1350
2012-12-04,Kabini,7.51,2260.49,373,1250
2012-12-05,Kabini,7.47,2260.38,813,1250
2012-12-06,Kabini,7.42,2260.26,629,1110
2012-12-07,Kabini,7.36,2260.09,409,1110
2012-12-08,Kabini,7.29,2259.91,379,1110
2012-12-09,Kabini,7.21,2259.68,181,1110
2012-12-10,Kabini,7.12,2259.45,181,1110
2012-12-11,Kabini,7.05,2259.25,197,1000
2012-12-12,Kabini,6.98,2259.05,187,1000
2012-12-13,Kabini,6.91,2258.87,198,900
2012-12-14,Kabini,6.85,2258.70,195,850
2012-12-15,Kabini,6.79,2258.53,195,850
2012-12-16,Kabini,6.73,2258.35,193,890
2012-12-17,Kabini,6.66,2258.16,172,910
2012-12-18,Kabini,6.59,2257.97,176,910
2012-12-19,Kabini,6.52,2257.77,158,910
2012-12-20,Kabini,6.45,2257.57,158,910
2012-12-21,Kabini,6.39,2257.38,147,860
2012-12-22,Kabini,6.35,2257.26,166,600
2012-12-23,Kabini,6.31,2257.15,155,550
2012-12-24,Kabini,6.27,2257.04,155,550
2012-12-25,Kabini,6.23,2256.93,153,550
2012-12-26,Kabini,6.2,2256.82,151,550
2012-12-27,Kabini,6.16,2256.71,151,550
2012-12-28,Kabini,6.12,2256.60,151,550
2012-12-29,Kabini,6.08,2256.49,151,550
2012-12-30,Kabini,6.04,2256.38,151,550
2012-12-31,Kabini,6.04,2256.38,175,133
2013-01-22,Kabini,5.52,2254.81,126,500
2013-01-23,Kabini,5.48,2254.70,126,500
2013-01-24,Kabini,5.44,2254.59,125,500
2013-01-25,Kabini,5.41,2254.48,125,500
2013-01-26,Kabini,5.37,2254.37,125,500
2013-01-27,Kabini,5.34,2254.26,125,500
2013-01-28,Kabini,5.3,2254.15,125,500
2013-01-29,Kabini,5.27,2254.04,125,500
2013-01-30,Kabini,5.23,2253.92,98,500
2013-01-31,Kabini,5.19,2253.80,104,500
2013-02-01,Kabini,5.15,2253.68,104,500
2013-02-02,Kabini,5.1,2253.44,107,500
2013-02-03,Kabini,5.08,2253.44,107,500
2013-02-04,Kabini,5.04,2253.32,107,500
2013-06-11,Kabini,4.05,2249.82,1937,100
2013-06-12,Kabini,4.25,2250.59,2479,100
2013-06-13,Kabini,4.56,2251.69,3652,100
2013-06-14,Kabini,4.78,2252.46,2751,100
2013-06-15,Kabini,5.27,2254,5659,100
2013-06-16,Kabini,6.03,2256.33,9134,100
2013-06-17,Kabini,7.28,2259.87,14653,100
2013-06-18,Kabini,5.21,2263.29,15859,100
2013-06-19,Kabini,9.95,2266.30,15575,200
2013-06-20,Kabini,10.79,2268.14,9990,300
2013-06-21,Kabini,11.9,2270.44,13556,650
2013-06-22,Kabini,12.81,2272.24,11615,1000
2013-06-23,Kabini,13.46,2273.49,8737,1000
2013-06-24,Kabini,14.28,2275,10509,1000
2013-06-25,Kabini,15.37,2277.01,17107,4300
2013-06-26,Kabini,6.52,2279.40,28313,12767
2013-06-27,Kabini,17.05,2280,35254,31167
2013-06-28,Kabini,16.72,2279.43,32827,36458
2013-06-29,Kabini,16.2,2278.51,25840,31708
2013-06-30,Kabini,16.59,2279.20,10583,5979
2013-07-01,Kabini,16.85,2279.66,5162,2000
2013-07-02,Kabini,17.01,2279.94,3954,2000
2013-07-03,Kabini,17.42,2280.64,6217,1152
2013-07-04,Kabini,18.84,2282.95,22781,6150
2013-07-05,Kabini,18.21,2281.95,42683,49633
2013-07-06,Kabini,18.35,2282.18,36911,34967
2013-07-07,Kabini,18.81,2282.91,31487,25900
2013-07-08,Kabini,17.94,2281.50,29846,39650
2013-07-09,Kabini,17.27,2280.38,24444,31900
2013-07-10,Kabini,17.09,2280.08,15627,17400
2013-07-11,Kabini,17.22,2280.30,12690,10900
2013-07-12,Kabini,17.39,2280.59,15671,13400
2013-07-13,Kabini,17.31,2280.45,15224,15900
2013-07-14,Kabini,17.15,2280.18,14632,16200
2013-07-15,Kabini,17.05,2280,15549,16500
2013-07-16,Kabini,17.06,2280.02,11085,10666
2013-07-17,Kabini,17.15,2280.17,15268,13958
2013-07-18,Kabini,17.05,2280,16117,17000
2013-07-19,Kabini,17.15,2280.17,15780,14333
2013-07-20,Kabini,17.22,2280.30,29590,28417
2013-07-21,Kabini,17.05,2280,33768,35542
2013-07-22,Kabini,17.52,2280.81,24085,18250
2013-07-23,Kabini,18.21,2281.95,23140,14917
2013-07-24,Kabini,18.75,2282.81,20599,14083
2013-07-25,Kabini,18.83,2282.94,22611,21375
2013-07-26,Kabini,18.3,2282.09,30102,35978
2013-07-27,Kabini,17.78,2281.23,31298,37040
2013-07-28,Kabini,17.74,2281.17,27949,28082
2013-07-29,Kabini,17.74,2281.17,27326,27040
2013-07-30,Kabini,17.68,2281.07,23503,23915
2013-07-31,Kabini,17.78,2281.23,18243,16840
2013-08-01,Kabini,18.02,2281.63,19746,16840
2013-08-02,Kabini,18.2,2281.94,30682,28403
2013-08-03,Kabini,17.98,2281.56,43467,46007
2013-08-04,Kabini,17.82,2281.30,4513.70,46840
2013-08-05,Kabini,17.7,2281.10,35347,36632
2013-08-06,Kabini,17.7,2281.10,26952,26840
2013-08-07,Kabini,17.79,2281.25,20291,19132
2013-08-08,Kabini,17.81,2281.28,17162,16840
2013-08-09,Kabini,17.91,2281.45,9807,8507
2013-08-10,Kabini,18.07,2281.71,8779,6850
2013-08-11,Kabini,18.1,2281.77,7383,6850
2013-08-12,Kabini,18.1,2281.77,6964,6850
2013-08-13,Kabini,18.09,2281.75,6825,6850
2013-08-14,Kabini,17.98,2281.56,5637,6850
2013-08-15,Kabini,17.87,2281.38,5706,6850
2013-08-16,Kabini,17.7,2281.10,5007,6850
2013-08-17,Kabini,17.68,2281.07,4460,4558
2013-08-18,Kabini,17.69,2281.08,4532,4350
2013-08-19,Kabini,17.65,2281.02,4043,4350
2013-08-20,Kabini,17.57,2280.88,3376,4227
2013-08-21,Kabini,17.45,2280.69,2969,4160
2013-08-22,Kabini,17.44,2280.66,3565,3660
2013-08-23,Kabini,17.42,2280.63,3265,3360
2013-08-24,Kabini,17.39,2280.59,3196,3360
2013-08-25,Kabini,17.32,2280.46,2579,3360
2013-08-26,Kabini,17.28,2280.40,3058,3360
2013-08-27,Kabini,17.12,2280.13,1618,3360
2013-08-28,Kabini,17.05,2280,2327,3110
2013-08-29,Kabini,16.99,2279.90,2308,2860
2013-08-30,Kabini,16.89,2279.73,1846,2860
2013-08-31,Kabini,16.82,2279.60,2109,2860
2013-09-01,Kabini,16.76,2279.50,2307,2860
2013-09-02,Kabini,16.73,2279.44,2574,2860
2013-09-03,Kabini,16.78,2279.53,3563,2860
2013-09-04,Kabini,16.75,2279.49,2519,2673
2013-09-05,Kabini,16.73,2279.44,2340,2673
2013-09-06,Kabini,16.66,2279.33,2144,2760
2013-09-07,Kabini,16.59,2279.20,2011,2760
2013-09-08,Kabini,16.55,2279.13,2407,2760
2013-09-09,Kabini,16.53,2279.10,2670,2760
2013-09-10,Kabini,16.57,2279.17,3068,2498
2013-09-11,Kabini,16.54,2279.12,2339,2560
2013-09-12,Kabini,16.49,2279.03,2075,2560
2013-09-13,Kabini,16.48,2279,2213,2303
2013-09-14,Kabini,16.64,2279.28,3563,1608
2013-09-15,Kabini,16.75,2279.49,2895,1400
2013-09-16,Kabini,16.85,2279.66,2831,1600
2013-09-17,Kabini,16.99,2279.90,3604,1910
2013-09-18,Kabini,17.19,2280.25,4395,1910
2013-09-19,Kabini,17.62,2280.97,6959,1910
2013-09-20,Kabini,18.04,2281.66,6841,1910
2013-09-21,Kabini,18.7,2282.73,9600,1810
2013-09-22,Kabini,19.24,2283.58,12725,6280
2013-09-23,Kabini,19.26,2283.60,8078,7802
2013-09-24,Kabini,19.26,2283.60,2678,2552
2013-09-25,Kabini,19.26,2283.60,2886,2760
2013-09-26,Kabini,19.26,2283.60,2486,2360
2013-09-27,Kabini,19.24,2283.58,2335,2360
2013-09-28,Kabini,19.16,2283.45,1508,2360
2013-09-29,Kabini,19.08,2283.32,1507,2360
2013-09-30,Kabini,19.01,2283.22,1732,2360
2013-10-01,Kabini,18.95,2283.12,1732,2360
2013-10-02,Kabini,18.88,2283.02,1707,2360
2013-10-03,Kabini,18.79,2282.87,1291,2285
2013-10-04,Kabini,18.69,2282.71,1198,2260
2013-10-05,Kabini,18.56,2282.51,907,2260
2013-10-06,Kabini,18.43,2282.30,834,2260
2013-10-07,Kabini,18.32,2282.12,1051,2260
2013-10-08,Kabini,18.19,2281.92,1043,2260
2013-10-09,Kabini,18.11,2281.79,1564,2260
2013-10-10,Kabini,18.02,2281.64,1424,2260
2013-10-11,Kabini,17.9,2281.43,1004,2260
2013-10-12,Kabini,17.76,2281.20,864,2260
2013-10-13,Kabini,17.64,2281,1073,2260
2013-10-14,Kabini,17.51,2280.79,1029,2260
2013-10-15,Kabini,17.38,2280.56,922,2290
2013-10-16,Kabini,17.23,2280.31,784,2290
2013-10-17,Kabini,17.21,2280.28,2261,2260
2013-10-18,Kabini,17.36,2280.54,4129,2140
2013-10-19,Kabini,17.36,2280.54,2347,2140
2013-10-20,Kabini,17.39,2280.59,2524,2007
2013-10-21,Kabini,17.54,2280.84,3651,1740
2013-10-22,Kabini,17.58,2280.90,2260,1640
2013-10-23,Kabini,17.66,2281.04,2764,1590
2013-10-24,Kabini,17.69,2281.08,2078,1590
2013-10-25,Kabini,17.77,2281.22,3056,1590
2013-10-26,Kabini,17.85,2281.36,2777,1590
2013-10-28,Kabini,17.83,2281.32,1901,2110
2013-10-29,Kabini,17.75,2281.18,1342,2110
2013-10-30,Kabini,17.65,2281.02,1202,2110
2013-11-01,Kabini,17.41,2280.61,892,2260
2013-11-02,Kabini,17.26,2280.37,837,2290
2013-11-03,Kabini,17.1,2280.10,631,2290
2013-11-04,Kabini,16.93,2279.80,476,2290
2013-11-05,Kabini,16.75,2279.48,369,2290
2013-11-06,Kabini,16.56,2279.14,236,2290
2013-11-07,Kabini,16.36,2278.80,259,2290
2013-11-08,Kabini,16.17,2278.45,222,2290
2013-11-09,Kabini,19.52,2278.11,286,2290
2013-11-10,Kabini,15.81,2277.80,258,2060
2013-11-11,Kabini,15.64,2277.49,263,2060
2013-11-12,Kabini,15.47,2277.18,263,2060
2013-11-13,Kabini,15.29,2276.86,207,2060
2013-11-14,Kabini,15.11,2276.54,218,2060
2013-11-15,Kabini,14.94,2276.22,218,2060
2013-11-16,Kabini,14.76,2275.90,223,2060
2013-11-17,Kabini,14.59,2275.58,236,2060
2013-11-18,Kabini,14.43,2275.28,269,1968
2013-11-19,Kabini,14.31,2275.06,551,1748
2013-11-20,Kabini,14.33,2275.10,1289,790
2013-11-21,Kabini,14.32,2275.08,1056,1059
2013-11-22,Kabini,14.25,2274.95,661,1290
2013-11-23,Kabini,14.15,2274.76,408,1407
2013-11-24,Kabini,14.03,2262.66,767,1953
2013-11-25,Kabini,14.01,2274.51,876,868
2013-11-26,Kabini,14.04,2274.57,1133,690
2013-11-27,Kabini,14.05,2274.59,1076,882
2013-11-28,Kabini,14.01,2274.51,660,1090
2013-11-29,Kabini,13.97,2274.44,556,923
2013-11-30,Kabini,13.99,2274.47,846,590
2013-12-01,Kabini,0.0,2274.52,971,590
2013-12-02,Kabini,14.03,2274.54,781,590
2013-12-03,Kabini,14.05,2274.59,969,590
2013-12-04,Kabini,14.08,2274.64,969,590
2013-12-05,Kabini,14.11,2274.69,969,590
2013-12-06,Kabini,14.11,2274.69,657,590
2013-12-07,Kabini,14.11,2274.70,719,590
2013-12-08,Kabini,14.11,2274.70,657,590
2013-12-09,Kabini,14.11,2274.70,657,590
2013-12-10,Kabini,14.11,2274.70,657,590
2013-12-11,Kabini,14.11,2274.69,595,590
2013-12-12,Kabini,14.11,2274.69,657,590
2013-12-13,Kabini,14.09,2274.65,408,590
2013-12-14,Kabini,14.09,2274.65,657,590
2013-12-15,Kabini,14.1,2274.67,742,550
2013-12-16,Kabini,14.11,2274.69,492,300
2013-12-17,Kabini,14.14,2274.75,491,50
2013-12-18,Kabini,14.17,2274.80,429,50
2013-12-19,Kabini,14.21,2274.87,553,50
2013-12-20,Kabini,14.22,2274.89,242,50
2013-12-21,Kabini,14.23,2274.92,304,50
2013-12-22,Kabini,14.25,2274.95,304,50
2013-12-23,Kabini,14.26,2274.98,304,50
2013-12-24,Kabini,14.28,2275.01,305,50
2013-12-25,Kabini,14.3,2275.04,306,50
2013-12-26,Kabini,14.31,2275.07,306,50
2013-12-27,Kabini,14.33,2275.10,306,50
2013-12-28,Kabini,14.35,2275.13,306,50
2013-12-29,Kabini,14.36,2275.16,306,50
2013-12-30,Kabini,14.38,2275.20,369,50
2013-12-31,Kabini,14.4,2275.23,306,50
2014-01-01,Kabini,14.42,2275.26,306,50
2014-01-02,Kabini,14.44,2275.30,367,50
2014-01-03,Kabini,14.47,2275.36,306,50
2014-01-04,Kabini,14.47,2275.36,306,50
2014-01-05,Kabini,14.49,2275.40,369,50
2014-01-06,Kabini,14.51,2275.43,306,50
2014-01-07,Kabini,14.52,2275.46,306,50
2014-01-08,Kabini,14.54,2275.49,306,50
2014-01-09,Kabini,14.57,2275.55,306,50
2014-01-10,Kabini,14.57,2275.55,306,50
2014-01-11,Kabini,14.59,2275.58,306,50
2014-01-12,Kabini,14.6,2275.60,306,50
2014-01-13,Kabini,14.61,2275.62,243,50
2014-01-14,Kabini,14.62,2275.64,243,50
2014-01-15,Kabini,14.63,2275.66,243,50
2014-01-16,Kabini,14.64,2275.68,243,50
2014-01-17,Kabini,14.66,2275.70,243,50
2014-01-18,Kabini,14.67,2275.72,243,50
2014-01-19,Kabini,14.68,2275.75,243,50
2014-01-20,Kabini,14.69,2275.76,243,50
2014-01-21,Kabini,14.7,2275.78,243,50
2014-01-22,Kabini,14.7,2275.79,180,50
2014-01-23,Kabini,14.71,2275.80,180,50
2014-01-24,Kabini,14.71,2275.81,180,50
2014-01-25,Kabini,14.72,2275.82,181,50
2014-01-26,Kabini,14.73,2275.83,181,50
2014-01-27,Kabini,14.73,2275.84,181,50
2014-01-28,Kabini,14.74,2275.85,180,50
2014-01-29,Kabini,14.74,2275.85,118,50
2014-01-30,Kabini,14.74,2275.85,118,50
2014-01-31,Kabini,14.74,2275.85,118,50
2014-02-01,Kabini,14.74,2275.85,118,50
2014-02-02,Kabini,14.74,2275.85,118,50
2014-02-03,Kabini,14.74,2275.85,118,50
2014-02-04,Kabini,14.74,2275.85,118,50
2014-02-05,Kabini,14.74,2275.86,181,50
2014-02-06,Kabini,14.74,2275.86,125,50
2014-02-07,Kabini,14.74,2275.86,125,50
2014-02-08,Kabini,14.74,2275.86,125,50
2014-02-09,Kabini,14.74,2275.86,125,50
2014-02-10,Kabini,14.75,2275.87,188,50
2014-02-11,Kabini,14.75,2275.87,125,50
2014-02-12,Kabini,14.75,2275.87,125,50
2014-02-13,Kabini,14.75,2275.87,125,50
2014-02-14,Kabini,14.75,2275.87,125,50
2014-02-15,Kabini,14.64,2275.67,107,50
2014-02-16,Kabini,14.74,2275.85,132,50
2014-02-17,Kabini,14.74,2275.86,107,50
2014-02-18,Kabini,14.73,2275.83,132,50
2014-02-19,Kabini,14.72,2275.82,132,50
2014-02-20,Kabini,14.71,2275.81,132,50
2014-02-21,Kabini,14.71,2275.80,132,50
2014-02-22,Kabini,14.7,2275.78,79,50
2014-02-23,Kabini,14.66,2275.70,102,440
2014-02-24,Kabini,14.6,2275.60,137,600
2014-02-25,Kabini,14.55,2275.50,136,600
2014-02-26,Kabini,14.49,2275.40,136,600
2014-02-27,Kabini,14.44,2275.30,136,600
2014-02-28,Kabini,14.37,2275.18,102,691
2014-03-01,Kabini,14.3,2275.05,98,750
2014-03-02,Kabini,14.22,2274.90,96,750
2014-03-03,Kabini,14.14,2274.75,99,750
2014-03-04,Kabini,14.06,2274.60,98,750
2014-03-05,Kabini,13.98,2274.45,98,750
2014-03-06,Kabini,13.89,2274.29,71,750
2014-03-07,Kabini,13.81,2274.13,71,750
2014-03-08,Kabini,13.72,2273.97,72,750
2014-03-09,Kabini,13.64,2273.81,78,750
2014-03-10,Kabini,13.55,2273.65,78,750
2014-03-11,Kabini,13.46,2273.49,77,750
2014-03-12,Kabini,13.38,2273.33,77,750
2014-03-13,Kabini,13.29,2273.17,76,750
2014-03-14,Kabini,13.21,2273.01,76,750
2014-03-15,Kabini,13.12,2272.85,97,750
2014-03-16,Kabini,13.04,2272.69,98,750
2014-03-17,Kabini,12.95,2272.52,70,783
2014-03-18,Kabini,12.86,2272.35,86,800
2014-03-19,Kabini,12.77,2272.18,86,800
2014-03-21,Kabini,12.6,2271.83,56,800
2014-03-22,Kabini,12.5,2271.65,58,800
2014-03-23,Kabini,12.41,2271.47,58,800
2014-03-24,Kabini,12.32,2271.29,56,800
2014-03-25,Kabini,12.23,2271.11,56,800
2014-03-26,Kabini,12.14,2270.93,65,985
2014-03-27,Kabini,12.05,2270.75,79,985
2014-03-28,Kabini,11.96,2270.57,79,985
2014-03-29,Kabini,11.88,2270.41,60,852
2014-03-30,Kabini,11.81,2270.26,64,800
2014-03-31,Kabini,11.74,2270.11,60,796
2014-04-01,Kabini,11.66,2269.95,63,850
2014-04-02,Kabini,11.58,2269.78,42,850
2014-04-03,Kabini,11.46,2269.55,58,1202
2014-04-04,Kabini,11.33,2269.27,76,1500
2014-04-05,Kabini,11.19,2268.99,76,1500
2014-04-06,Kabini,11.06,2268.70,52,1500
2014-04-07,Kabini,10.97,2268.51,44,946
2014-04-08,Kabini,10.88,2268.32,41,943
2014-04-09,Kabini,10.79,2268.13,57,960
2014-04-10,Kabini,10.7,2267.95,117,960
2014-04-11,Kabini,10.63,2267.79,237,960
2014-04-12,Kabini,10.55,2267.62,183,960
2014-04-13,Kabini,10.49,2267.48,309,925
2014-04-14,Kabini,10.43,2267.36,416,925
2014-04-15,Kabini,10.36,2267.20,201,925
2014-04-16,Kabini,10.31,2267.10,522,925
2014-04-17,Kabini,10.26,2267,587,1000
2014-04-18,Kabini,10.2,2266.86,399,1000
2014-04-19,Kabini,10.16,2266.76,609,1000
2014-04-20,Kabini,10.17,2266.78,1251,1015
2014-04-21,Kabini,10.14,2266.73,885,1015
2014-04-22,Kabini,10.11,2266.65,729,1015
2014-04-23,Kabini,10.02,2266.46,152,1015
2014-04-24,Kabini,9.93,2266.26,99,1015
2014-04-25,Kabini,9.84,2266.06,99,1015
2014-04-26,Kabini,10.11,2266.65,729,1015
2014-04-27,Kabini,9.67,2265.68,94,940
2014-04-28,Kabini,9.59,2265.49,94,940
2014-04-29,Kabini,9.5,2265.30,94,940
2014-04-30,Kabini,9.42,2265.11,93,940
2014-05-01,Kabini,9.39,2265.05,760,940
2014-05-02,Kabini,9.37,2265,820,940
2014-05-03,Kabini,9.39,2265.05,1334,940
2014-05-04,Kabini,9.37,2265,800,920
2014-05-05,Kabini,9.33,2264.92,652,920
2014-05-06,Kabini,9.32,2264.88,854,920
2014-05-07,Kabini,9.28,2264.80,652,920
2014-05-08,Kabini,9.24,2264.71,601,920
2014-05-09,Kabini,9.46,2265.20,3549,920
2014-05-10,Kabini,9.85,2266.09,5484,770
2014-05-11,Kabini,9.94,2266.29,2107,920
2014-05-12,Kabini,9.93,2266.26,923,940
2014-05-13,Kabini,9.9,2266.19,714,940
2014-05-14,Kabini,9.86,2266.11,686,965
2014-05-15,Kabini,0.0,&nbsp;,&nbsp;,0
2014-05-16,Kabini,9.73,2265.82,308,990
2014-05-17,Kabini,9.65,2265.64,205,990
2014-05-18,Kabini,9.57,2265.46,205,990
2014-05-19,Kabini,9.49,2265.28,204,990
2014-05-20,Kabini,9.47,2265.22,820,990
2014-05-21,Kabini,9.4,2265.07,358,990
2014-05-22,Kabini,9.33,2264.91,313,990
2014-05-23,Kabini,9.28,2264.79,520,990
2014-05-24,Kabini,9.19,2264.60,166,990
2014-05-25,Kabini,9.12,2264.43,266,990
2014-05-26,Kabini,9.04,2264.24,165,990
2014-05-27,Kabini,8.95,2264.05,164,990
2014-05-28,Kabini,8.87,2263.85,131,990
2014-05-29,Kabini,8.82,2263.74,581,990
2014-05-30,Kabini,8.85,2263.81,1469,990
2014-05-31,Kabini,8.82,2263.73,720,990
2014-06-01,Kabini,8.8,2263.68,876,990
2014-06-02,Kabini,8.75,2263.58,593,990
2014-06-03,Kabini,8.74,2263.55,938,990
2014-06-04,Kabini,8.73,2263.53,712,715
2014-06-05,Kabini,8.72,2263.50,787,840
2014-06-06,Kabini,8.68,2263.40,592,990
2014-06-07,Kabini,8.61,2263.25,345,990
2014-06-08,Kabini,8.56,2263.12,433,990
2014-06-09,Kabini,8.48,2262.94,207,990
2014-06-10,Kabini,8.42,2262.79,370,990
2014-06-11,Kabini,8.39,2262.71,702,990
2014-06-12,Kabini,8.37,2262.66,845,990
2014-06-13,Kabini,8.35,2262.61,845,990
2014-06-14,Kabini,8.34,2262.60,1035,990
2014-06-15,Kabini,8.33,2262.56,892,990
2014-06-16,Kabini,8.3,2262.50,752,945
2014-06-17,Kabini,8.28,2262.45,754,900
2014-06-18,Kabini,8.25,2262.37,1071,1000
2014-06-19,Kabini,8.38,2262.68,1309,1200
2014-06-20,Kabini,9.21,2264.63,2254,1200
2014-06-21,Kabini,10.38,2267.26,3723,3383
2014-06-22,Kabini,11.44,2269.50,5171,4321
2014-06-23,Kabini,12.29,2271.23,6461,4963
2014-06-24,Kabini,12.64,2271.92,7251,5000
2014-06-25,Kabini,12.62,2271.87,4822,5000
2014-06-26,Kabini,12.6,2271.84,4147,4208
2014-06-27,Kabini,12.45,2271.55,2855,4438
2014-06-28,Kabini,11.97,2270.58,1780,5000
2014-06-29,Kabini,11.59,2269.80,1955,8563
2014-06-30,Kabini,11.51,2269.65,1772,2500
2014-07-01,Kabini,11.46,2269.54,1893,2398
2014-07-02,Kabini,11.43,2269.48,1625,1870
2014-07-03,Kabini,11.44,2269.50,1952,1750
2014-07-04,Kabini,11.41,2269.44,1505,1750
2014-07-05,Kabini,11.35,2269.31,1114,1750
2014-07-06,Kabini,11.32,2269.25,1438,1750
2014-07-07,Kabini,11.33,2269.27,1201,1000
2014-07-08,Kabini,11.34,2269.29,1201,1000
2014-07-09,Kabini,11.34,2269.29,1089,1000
2014-07-10,Kabini,11.41,2269.44,1927,1000
2014-07-11,Kabini,11.79,2270.21,5417,1000
2014-07-12,Kabini,12.28,2271.20,6779,1000
2014-07-13,Kabini,12.86,2272.34,7829,1000
2014-07-14,Kabini,14.17,2274.80,16255,1000
2014-07-15,Kabini,15.62,2277.46,20580,3667
2014-07-16,Kabini,16.64,2279.28,21453,9600
2014-07-17,Kabini,17.42,2280.64,20744,11500
2014-07-18,Kabini,17.63,2280.99,20186,17608
2014-07-19,Kabini,18.05,2281.69,23805,18700
2014-07-20,Kabini,18.87,2283,17085,7375
2014-07-21,Kabini,18.62,2282.61,25338,27875
2014-07-22,Kabini,18.04,2281.66,28086,33596
2014-07-23,Kabini,17.82,2281.30,28640,1200
2014-07-24,Kabini,17.78,2281.23,34872,1200
2014-07-25,Kabini,17.66,2281.04,35159,1200
2014-07-26,Kabini,17.27,2280.38,32565,1783
2014-07-27,Kabini,16.57,2279.17,25842,2000
2014-07-28,Kabini,16.82,2279.60,14574,2000
2014-07-29,Kabini,17.02,2279.95,14090,2000
2014-07-30,Kabini,16.98,2279.88,12820,13000
2014-07-31,Kabini,17.02,2279.95,12576,11833
2014-08-01,Kabini,17.52,2280.81,21679,15458
2014-08-02,Kabini,17.7,2281.10,33467,31238
2014-08-03,Kabini,17.72,2281.13,33358,32863
2014-08-04,Kabini,17.76,2281.20,27805,27030
2014-08-05,Kabini,18.07,2281.72,25948,22030
2014-08-06,Kabini,18.35,2282.18,28080,24530
2014-08-07,Kabini,18.33,2282.15,33248,33176
2014-08-08,Kabini,18.02,2281.64,33351,36665
2014-08-09,Kabini,17.91,2281.46,28007,28977
2014-08-10,Kabini,18.1,2281.77,22220,19768
2014-08-11,Kabini,18.17,2281.89,14540,13414
2014-08-12,Kabini,18.23,2281.99,13047,12060
2014-08-13,Kabini,18.3,2282.10,17937,16852
2014-08-14,Kabini,18.33,2282.14,12369,11789
2014-08-15,Kabini,18.1,2281.77,10060,12393
2014-08-16,Kabini,17.32,2280.47,10003,18727
2014-08-17,Kabini,17.38,2280.57,6112,5143
2014-08-18,Kabini,17.47,2280.71,4804,3560
2014-08-19,Kabini,17.64,2281,5833,3560
2014-08-20,Kabini,17.78,2281.23,5452,3560
2014-08-21,Kabini,17.84,2281.33,4145,3160
2014-08-22,Kabini,17.96,2281.53,4844,3160
2014-08-23,Kabini,18.3,2282.09,7384,3160
2014-08-24,Kabini,18.62,2282.60,7151,3160
2014-08-25,Kabini,18.68,2282.70,4177,3160
2014-08-26,Kabini,18.65,2282.65,3089,3240
2014-08-27,Kabini,18.57,2282.53,2581,3160
2014-08-28,Kabini,18.49,2282.40,2500,3160
2014-08-29,Kabini,18.55,2282.49,3451,3160
2014-08-30,Kabini,18.59,2282.56,4612,3160
2014-08-31,Kabini,19.07,2283.32,9052,3160
2014-09-01,Kabini,19.48,2283.95,15007,9973
2014-09-02,Kabini,19.35,2283.75,21873,23077
2014-09-03,Kabini,19.5,2283.98,19565,17535
2014-09-04,Kabini,19.46,2283.91,15622,15848
2014-09-05,Kabini,19.19,2283.50,11741,14525
2014-09-06,Kabini,18.8,2282.90,13347,17535
2014-09-07,Kabini,18.98,2283.18,7100,4723
2014-09-08,Kabini,19.43,2283.87,8649,3160
2014-09-09,Kabini,19.49,2283.96,7721,6743
2014-09-10,Kabini,19.52,2284,7262,6660
2014-09-11,Kabini,19.49,2283.96,6660,6660
2014-09-12,Kabini,19.46,2283.91,5460,5535
2014-09-13,Kabini,19.52,2284,4305,3327
2014-09-14,Kabini,19.52,2284,3461,3160
2014-09-15,Kabini,19.52,2284,3461,3160
2014-09-16,Kabini,19.51,2283.99,3386,3160
2014-09-17,Kabini,19.52,2284,3786,3410
2014-09-18,Kabini,19.43,2283.87,2713,3390
2014-09-19,Kabini,19.34,2283.73,2447,3200
2014-09-20,Kabini,19.26,2283.61,2597,3200
2014-09-21,Kabini,19.2,2283.51,2747,3200
2014-09-22,Kabini,19.09,2283.35,2296,3200
2014-09-23,Kabini,19.12,2283.39,3800,3200
2014-09-24,Kabini,19.39,2283.80,6263,2880
2014-09-25,Kabini,19.52,2284,4104,2299
2014-09-26,Kabini,19.52,2284,3623,3322
2014-09-27,Kabini,19.5,2283.98,3681,3530
2014-09-28,Kabini,19.41,2283.83,2703,3530
2014-09-29,Kabini,19.41,2283.84,4406,4030
2014-09-30,Kabini,19.43,2283.87,4556,4030
2014-10-01,Kabini,19.41,2283.83,4206,4380
2014-10-02,Kabini,19.41,2283.83,3457,3355
2014-10-03,Kabini,19.41,2283.83,3332,3230
2014-10-04,Kabini,19.28,2283.63,1827,3230
2014-10-05,Kabini,19.32,2283.52,1827,3230
2014-10-06,Kabini,19.13,2283.41,2804,3230
2014-10-07,Kabini,19.23,2283.23,2804,3230
