FLOW_DATE,RESERVOIR,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS
2012-11-11,K.R.S,28.76,106.95,2444,5246
2012-11-12,K.R.S,28.51,106.67,2385,5238
2012-11-13,K.R.S,28.24,106.38,2274,5235
2012-11-14,K.R.S,27.99,106.11,2480,5227
2012-11-15,K.R.S,27.73,105.82,2302,5218
2012-11-16,K.R.S,27.38,105.44,1388,5214
2012-11-17,K.R.S,27.03,105.05,1277,5208
2012-11-18,K.R.S,26.69,104.66,1356,5203
2012-11-19,K.R.S,26.33,104.25,1158,5196
2012-11-20,K.R.S,25.96,103.83,1095,5193
2012-11-21,K.R.S,25.59,103.40,1050,5186
2012-11-22,K.R.S,25.21,102.95,858,5180
2012-11-23,K.R.S,24.85,102.52,1143,5174
2012-11-24,K.R.S,24.49,102.09,1142,5173
2012-11-25,K.R.S,24.15,101.67,1314,5171
2012-11-26,K.R.S,23.85,101.30,1804,5169
2012-11-27,K.R.S,23.6,101,2458,5163
2012-11-28,K.R.S,23.36,100.70,2525,5162
2012-11-29,K.R.S,23.1,100.37,2248,5161
2012-11-30,K.R.S,22.81,100,1879,5160
2012-12-01,K.R.S,0.0,99.64,2040,5157
2012-12-02,K.R.S,22.23,99.25,1775,5152
2012-12-03,K.R.S,21.89,98.81,1369,5150
2012-12-04,K.R.S,21.57,98.38,1510,5148
2012-12-05,K.R.S,21.33,98.06,2468,5147
2012-12-06,K.R.S,21.11,97.77,2780,5146
2012-12-07,K.R.S,20.67,97.17,3494,8477
2012-12-08,K.R.S,19.49,95.50,2164,17420
2012-12-09,K.R.S,18.27,93.70,2742,19355
2012-12-10,K.R.S,17.52,92.55,2027,10601
2012-12-11,K.R.S,17.18,92.02,2149,5981
2012-12-12,K.R.S,16.89,91.56,1946,5171
2012-12-13,K.R.S,16.59,91.08,1773,5138
2012-12-14,K.R.S,16.3,90.60,1819,5103
2012-12-15,K.R.S,16.01,90.12,1803,5071
2012-12-16,K.R.S,15.73,89.65,1909,5038
2012-12-17,K.R.S,15.46,89.18,1895,5000
2012-12-18,K.R.S,15.19,88.72,1990,4974
2012-12-19,K.R.S,14.94,88.28,2123,4941
2012-12-20,K.R.S,14.7,87.85,2169,4899
2012-12-21,K.R.S,14.45,87.41,2119,4861
2012-12-22,K.R.S,14.23,87,2276,4826
2012-12-23,K.R.S,14.01,86.60,2380,4792
2012-12-24,K.R.S,13.8,86.20,2341,4753
2012-12-25,K.R.S,13.59,85.80,2339,4716
2012-12-26,K.R.S,13.37,85.39,2272,4674
2012-12-27,K.R.S,13.17,85,2416,4697
2012-12-28,K.R.S,12.97,84.60,2391,4664
2012-12-29,K.R.S,12.76,84.20,2353,4626
2012-12-30,K.R.S,12.55,83.78,2235,4588
2012-12-31,K.R.S,12.32,83.30,1878,4538
2013-01-22,K.R.S,11.49,81.55,411,348
2013-01-23,K.R.S,11.48,81.54,358,348
2013-01-24,K.R.S,11.48,81.53,358,348
2013-01-25,K.R.S,11.48,81.53,411,348
2013-01-26,K.R.S,11.47,81.51,304,348
2013-01-27,K.R.S,11.46,81.50,358,348
2013-01-28,K.R.S,11.46,81.49,358,348
2013-01-29,K.R.S,11.45,81.47,304,348
2013-01-30,K.R.S,11.45,81.46,358,348
2013-01-31,K.R.S,11.44,81.45,358,348
2013-02-01,K.R.S,11.43,81.43,304,348
2013-02-02,K.R.S,12.14,82.93,1145,357
2013-02-03,K.R.S,11.42,81.41,353,348
2013-02-04,K.R.S,11.41,81.39,305,348
2013-06-11,K.R.S,5.11,63.13,198,775
2013-06-12,K.R.S,5.06,62.92,227,768
2013-06-13,K.R.S,5.03,62.80,481,762
2013-06-14,K.R.S,5.12,63.15,1782,763
2013-06-15,K.R.S,7.79,65,6231,798
2013-06-16,K.R.S,5.85,66,4016,876
2013-06-17,K.R.S,6.41,68,7517,920
2013-06-18,K.R.S,7.8,71,11778,939
2013-06-19,K.R.S,8.24,73.60,11555,1163
2013-06-20,K.R.S,9.21,76.20,12554,1237
2013-06-21,K.R.S,9.77,77.60,8240,1692
2013-06-22,K.R.S,10.22,78.70,7420,2054
2013-06-23,K.R.S,10.55,79.45,5901,2103
2013-06-24,K.R.S,10.7,79.80,3971,2133
2013-06-25,K.R.S,10.77,79.96,3774,2891
2013-06-26,K.R.S,8.33,80.86,7736,2994
2013-06-27,K.R.S,12.71,84.10,20280,2338
2013-06-28,K.R.S,14.55,87.58,23867,2536
2013-06-29,K.R.S,15.88,89.90,18185,2678
2013-06-30,K.R.S,16.48,90.90,9868,2781
2013-07-01,K.R.S,16.73,91.30,5800,2824
2013-07-02,K.R.S,16.85,91.50,4371,2837
2013-07-03,K.R.S,17.07,91.85,5461,2847
2013-07-04,K.R.S,18.0,93.30,13755,2879
2013-07-05,K.R.S,20.55,97,32568,2987
2013-07-06,K.R.S,24.08,101.58,44249,3318
2013-07-07,K.R.S,27.1,105.12,38446,3365
2013-07-08,K.R.S,29.26,107.48,28759,3511
2013-07-09,K.R.S,30.6,108.87,19209,3610
2013-07-10,K.R.S,31.47,109.75,14226,4036
2013-07-11,K.R.S,31.92,110.20,11267,5887
2013-07-12,K.R.S,32.55,110.82,14108,6655
2013-07-13,K.R.S,33.33,111.57,15849,6702
2013-07-14,K.R.S,34.47,112.65,20179,6813
2013-07-15,K.R.S,35.39,113.50,17849,7098
2013-07-16,K.R.S,35.6,113.69,9672,7109
2013-07-17,K.R.S,35.74,113.82,8925,7120
2013-07-18,K.R.S,36.11,114.15,11542,7162
2013-07-19,K.R.S,36.54,114.54,12424,7212
2013-07-20,K.R.S,38.12,115.93,23969,5552
2013-07-21,K.R.S,41.55,118.80,43807,3957
2013-07-22,K.R.S,44.59,121.20,39529,4169
2013-07-23,K.R.S,47.13,123.12,37856,8162
2013-07-24,K.R.S,48.45,124.08,28419,13005
2013-07-25,K.R.S,48.66,124.23,22630,19997
2013-07-26,K.R.S,48.06,123.80,29060,35730
2013-07-27,K.R.S,47.31,123.25,50049,58543
2013-07-28,K.R.S,46.69,122.79,57183,64201
2013-07-29,K.R.S,47.08,123.08,53445,48728
2013-07-30,K.R.S,47.79,123.60,47703,39290
2013-07-31,K.R.S,48.59,124.18,30341,20919
2013-08-01,K.R.S,49.45,124.80,25392,15186
2013-08-02,K.R.S,48.2,123.90,52447,66742
2013-08-03,K.R.S,48.59,124.18,88185,83490
2013-08-04,K.R.S,48.29,123.97,95441,98615
2013-08-05,K.R.S,47.31,123.25,84176,95360
2013-08-06,K.R.S,47.52,123.40,53459,50725
2013-08-07,K.R.S,47.93,123.70,33610,28819
2013-08-08,K.R.S,48.89,124.40,27836,16425
2013-08-09,K.R.S,49.41,124.77,23158,16974
2013-08-10,K.R.S,49.26,124.66,14740,16309
2013-08-11,K.R.S,49.45,124.80,10767,8298
2013-08-12,K.R.S,49.45,124.80,10583,10375
2013-08-13,K.R.S,49.45,124.80,13116,12908
2013-08-14,K.R.S,49.45,124.80,10192,9972
2013-08-15,K.R.S,49.45,124.80,5136,4927
2013-08-16,K.R.S,49.45,124.80,5827,5618
2013-08-17,K.R.S,49.41,124.77,5573,5848
2013-08-18,K.R.S,49.33,124.71,4167,4927
2013-08-19,K.R.S,49.16,124.59,3198,4927
2013-08-20,K.R.S,48.89,124.40,2068,4927
2013-08-21,K.R.S,48.7,124.26,2375,4427
2013-08-22,K.R.S,48.82,124.35,5574,3927
2013-08-23,K.R.S,49.13,124.57,7673,3927
2013-08-24,K.R.S,49.35,124.73,6704,3927
2013-08-25,K.R.S,49.45,124.80,5251,3927
2013-08-26,K.R.S,49.45,124.80,4120,3927
2013-08-27,K.R.S,49.41,124.77,3636,3927
2013-08-28,K.R.S,49.27,124.67,2505,3927
2013-08-29,K.R.S,49.05,124.51,1536,3927
2013-08-30,K.R.S,48.75,124.30,729,3927
2013-08-31,K.R.S,48.48,124.10,890,3927
2013-09-01,K.R.S,47.91,123.69,707,7052
2013-09-02,K.R.S,47.63,123.48,741,3859
2013-09-03,K.R.S,47.41,123.32,1494,3821
2013-09-04,K.R.S,47.31,123.25,2918,3821
2013-09-05,K.R.S,47.08,123.08,1336,3821
2013-09-06,K.R.S,46.89,122.94,1816,3809
2013-09-07,K.R.S,46.69,122.79,1647,3771
2013-09-08,K.R.S,46.5,122.65,1801,3770
2013-09-09,K.R.S,46.61,122.73,5207,3770
2013-09-10,K.R.S,46.7,122.80,5362,3770
2013-09-11,K.R.S,46.66,122.77,3194,3770
2013-09-12,K.R.S,46.45,122.61,1492,3770
2013-09-13,K.R.S,46.61,122.73,5826,3770
2013-09-14,K.R.S,46.93,122.97,7684,3771
2013-09-15,K.R.S,47.01,123.03,4950,3809
2013-09-16,K.R.S,47.01,123.03,4950,3809
2013-09-17,K.R.S,46.8,122.87,2266,3771
2013-09-18,K.R.S,46.73,122.82,3195,3770
2013-09-19,K.R.S,46.84,122.90,5207,3770
2013-09-20,K.R.S,47.31,123.25,9513,3809
2013-09-21,K.R.S,48.09,123.82,13077,3859
2013-09-22,K.R.S,49.21,124.63,17144,3913
2013-09-23,K.R.S,49.45,124.80,13318,10363
2013-09-24,K.R.S,49.45,124.80,8656,8447
2013-09-25,K.R.S,49.45,124.80,5136,4927
2013-09-26,K.R.S,49.33,124.71,3683,4927
2013-09-27,K.R.S,49.21,124.63,3844,4927
2013-09-28,K.R.S,49.03,124.50,3037,4927
2013-09-29,K.R.S,48.77,124.31,2068,4927
2013-09-30,K.R.S,48.49,124.11,1906,4927
2013-10-01,K.R.S,48.27,123.95,2552,4913
2013-10-02,K.R.S,48.13,123.85,3040,4371
2013-10-03,K.R.S,48.03,123.78,3015,3871
2013-10-04,K.R.S,47.93,123.70,2857,3871
2013-10-05,K.R.S,47.79,123.60,2541,3871
2013-10-06,K.R.S,47.61,123.47,2053,3821
2013-10-07,K.R.S,47.37,123.29,1225,3821
2013-10-08,K.R.S,47.2,123.17,2174,3821
2013-10-09,K.R.S,47.13,123.12,3281,3821
2013-10-10,K.R.S,47.12,123.11,3914,3821
2013-10-11,K.R.S,47.12,123.11,4072,3821
2013-10-12,K.R.S,47.0,123.02,2649,3821
2013-10-13,K.R.S,46.81,122.88,1856,3784
2013-10-14,K.R.S,46.58,122.71,1383,3770
2013-10-15,K.R.S,46.37,122.55,1538,3770
2013-10-16,K.R.S,46.26,122.47,2743,3737
2013-10-17,K.R.S,46.14,122.38,2577,3725
2013-10-18,K.R.S,46.05,122.31,2887,3725
2013-10-19,K.R.S,46.06,122.32,4125,3725
2013-10-20,K.R.S,46.19,122.42,5518,3725
2013-10-21,K.R.S,46.89,122.94,12054,3760
2013-10-22,K.R.S,47.28,123.23,8625,3809
2013-10-23,K.R.S,47.31,123.25,4388,3821
2013-10-24,K.R.S,47.31,123.25,4072,3821
2013-10-25,K.R.S,47.31,123.25,4072,3821
2013-10-26,K.R.S,47.3,123.24,3914,3821
2013-10-28,K.R.S,47.08,123.08,2333,3821
2013-10-29,K.R.S,46.94,122.98,2484,3809
2013-10-30,K.R.S,46.77,122.85,2004,3771
2013-11-01,K.R.S,46.37,122.55,1847,3770
2013-11-02,K.R.S,46.15,122.39,1458,3737
2013-11-03,K.R.S,45.89,122.19,827,3725
2013-11-04,K.R.S,45.63,122,982,3725
2013-11-05,K.R.S,45.41,121.83,1314,3695
2013-11-06,K.R.S,45.19,121.66,1305,3685
2013-11-07,K.R.S,44.96,121.49,1294,3674
2013-11-08,K.R.S,44.7,121.29,809,3644
2013-11-09,K.R.S,49.45,121.10,961,3644
2013-11-10,K.R.S,44.18,120.89,682,3634
2013-11-11,K.R.S,43.9,120.67,535,3604
2013-11-12,K.R.S,43.54,120.39,686,4643
2013-11-13,K.R.S,43.31,120.21,2141,4616
2013-11-14,K.R.S,43.04,120,1697,4616
2013-11-15,K.R.S,42.83,119.83,2314,4590
2013-11-16,K.R.S,42.57,119.62,1724,4580
2013-11-17,K.R.S,42.3,119.41,1716,4573
2013-11-18,K.R.S,42.08,119.23,2129,4550
2013-11-19,K.R.S,41.93,119.11,2998,4550
2013-11-20,K.R.S,41.79,119,3143,4550
2013-11-21,K.R.S,41.61,118.85,2585,4528
2013-11-22,K.R.S,41.39,118.67,2152,4520
2013-11-23,K.R.S,41.18,118.50,2293,4519
2013-11-24,K.R.S,41.34,102.09,6533,4507
2013-11-25,K.R.S,41.98,119.15,11708,4107
2013-11-26,K.R.S,42.23,119.35,7586,4500
2013-11-27,K.R.S,42.24,119.36,4833,4500
2013-11-28,K.R.S,42.18,119.31,3963,4500
2013-11-29,K.R.S,42.08,119.23,3528,4500
2013-11-30,K.R.S,42.02,119.18,3963,4500
2013-12-01,K.R.S,0.0,119.10,3514,4500
2013-12-02,K.R.S,41.79,119,3239,4500
2013-12-03,K.R.S,41.68,118.91,3385,4478
2013-12-04,K.R.S,41.56,118.81,3235,4470
2013-12-05,K.R.S,41.48,118.75,3802,4470
2013-12-06,K.R.S,41.36,118.65,3235,4470
2013-12-07,K.R.S,41.24,118.55,3234,4469
2013-12-08,K.R.S,41.12,118.45,3228,4463
2013-12-09,K.R.S,41.01,118.36,3351,4444
2013-12-10,K.R.S,40.9,118.27,3351,4444
2013-12-11,K.R.S,40.79,118.18,3351,4444
2013-12-12,K.R.S,40.65,118.07,2968,4344
2013-12-13,K.R.S,40.49,117.94,2594,4237
2013-12-14,K.R.S,40.47,117.92,3561,3659
2013-12-15,K.R.S,40.43,117.89,3699,4214
2013-12-16,K.R.S,40.33,117.80,3145,4214
2013-12-17,K.R.S,40.21,117.70,2906,4114
2013-12-18,K.R.S,40.12,117.63,3221,4013
2013-12-19,K.R.S,40.0,117.53,2805,4013
2013-12-20,K.R.S,39.88,117.43,2773,3995
2013-12-21,K.R.S,39.87,117.42,2599,2573
2013-12-22,K.R.S,39.85,117.40,2377,2490
2013-12-23,K.R.S,39.69,117.27,2351,3988
2013-12-24,K.R.S,39.52,117.13,2212,3988
2013-12-25,K.R.S,39.29,116.93,1694,4282
2013-12-26,K.R.S,39.04,116.72,1578,4263
2013-12-27,K.R.S,38.84,116.55,1873,4016
2013-12-28,K.R.S,38.73,116.45,1984,3177
2013-12-29,K.R.S,38.67,116.40,1981,2496
2013-12-30,K.R.S,38.63,116.37,1875,1120
2013-12-31,K.R.S,38.61,116.35,1885,1994
2014-01-01,K.R.S,38.58,116.33,1885,1994
2014-01-02,K.R.S,38.55,116.30,1550,1782
2014-01-03,K.R.S,38.49,116.25,1547,1644
2014-01-04,K.R.S,38.49,116.25,1547,1644
2014-01-05,K.R.S,38.48,116.24,1154,1115
2014-01-06,K.R.S,38.47,116.23,625,586
2014-01-07,K.R.S,38.48,116.24,896,586
2014-01-08,K.R.S,38.5,116.26,1032,586
2014-01-09,K.R.S,38.55,116.30,1303,586
2014-01-10,K.R.S,38.61,116.35,1438,586
2014-01-11,K.R.S,38.56,116.31,1300,1416
2014-01-12,K.R.S,38.35,116.13,984,3247
2014-01-13,K.R.S,38.12,115.93,1228,3247
2014-01-14,K.R.S,37.89,115.73,1249,3727
2014-01-15,K.R.S,37.6,115.48,1077,1011
2014-01-16,K.R.S,37.26,115.18,400,536
2014-01-17,K.R.S,36.98,114.93,568,536
2014-01-18,K.R.S,36.71,114.69,737,536
2014-01-19,K.R.S,36.44,114.45,657,970
2014-01-20,K.R.S,36.21,114.24,1029,954
2014-01-21,K.R.S,35.94,114,903,771
2014-01-22,K.R.S,35.62,113.71,531,839
2014-01-23,K.R.S,35.33,113.44,875,930
2014-01-24,K.R.S,35.03,113.17,863,918
2014-01-25,K.R.S,34.73,112.89,763,913
2014-01-26,K.R.S,34.46,112.64,865,648
2014-01-27,K.R.S,34.19,112.39,562,394
2014-01-28,K.R.S,34.12,112.32,496,382
2014-01-29,K.R.S,34.12,112.32,580,382
2014-01-30,K.R.S,34.1,112.30,333,382
2014-01-31,K.R.S,34.07,112.27,210,382
2014-02-01,K.R.S,34.05,112.25,333,382
2014-02-02,K.R.S,34.01,112.22,209,382
2014-02-03,K.R.S,33.99,112.20,333,382
2014-02-04,K.R.S,33.97,112.18,333,382
2014-02-05,K.R.S,33.95,112.16,333,382
2014-02-06,K.R.S,33.92,112.13,209,382
2014-02-07,K.R.S,33.78,112,710,382
2014-02-08,K.R.S,33.51,111.74,569,874
2014-02-09,K.R.S,33.21,111.45,420,1012
2014-02-10,K.R.S,32.89,111.15,438,1151
2014-02-11,K.R.S,32.57,110.84,354,1144
2014-02-12,K.R.S,32.22,110.49,403,1128
2014-02-13,K.R.S,31.85,110.13,277,1120
2014-02-14,K.R.S,31.48,109.76,216,1112
2014-02-15,K.R.S,31.11,109.39,236,1097
2014-02-16,K.R.S,30.75,109.02,228,1089
2014-02-17,K.R.S,31.11,109.39,236,1097
2014-02-18,K.R.S,30.01,108.26,199,1073
2014-02-19,K.R.S,29.62,107.86,252,1263
2014-02-20,K.R.S,29.24,107.45,200,1252
2014-02-21,K.R.S,28.85,107.04,195,1247
2014-02-22,K.R.S,28.47,106.63,285,1241
2014-02-23,K.R.S,28.08,106.21,178,1231
2014-02-24,K.R.S,27.7,105.79,220,1220
2014-02-25,K.R.S,27.55,105.62,219,615
2014-02-26,K.R.S,27.49,105.56,214,665
2014-02-27,K.R.S,27.44,105.50,264,715
2014-02-28,K.R.S,27.37,105.43,157,713
2014-03-01,K.R.S,27.34,105.39,167,410
2014-03-02,K.R.S,27.3,105.35,167,410
2014-03-03,K.R.S,27.27,105.31,177,409
2014-03-04,K.R.S,27.23,105.27,177,409
2014-03-05,K.R.S,27.19,105.23,177,409
2014-03-06,K.R.S,27.16,105.19,177,409
2014-03-07,K.R.S,27.12,105.15,177,409
2014-03-08,K.R.S,27.1,105.12,281,409
2014-03-09,K.R.S,27.06,105.08,177,409
2014-03-10,K.R.S,27.02,105.04,177,409
2014-03-11,K.R.S,26.99,105,177,409
2014-03-12,K.R.S,26.85,104.84,240,805
2014-03-13,K.R.S,26.55,104.50,189,1204
2014-03-14,K.R.S,26.21,104.11,178,1201
2014-03-15,K.R.S,25.82,103.66,143,1196
2014-03-16,K.R.S,25.43,103.21,164,1190
2014-03-17,K.R.S,25.04,102.75,129,1184
2014-03-18,K.R.S,24.65,102.28,179,1281
2014-03-19,K.R.S,24.25,101.79,135,1381
2014-03-21,K.R.S,23.44,100.79,149,1375
2014-03-22,K.R.S,23.03,100.28,123,1374
2014-03-23,K.R.S,22.63,99.77,172,1371
2014-03-24,K.R.S,22.23,99.25,143,1368
2014-03-25,K.R.S,21.82,98.72,117,1367
2014-03-26,K.R.S,21.42,98.19,171,4672
2014-03-27,K.R.S,21.02,97.65,164,4672
2014-03-28,K.R.S,20.64,97.13,175,4471
2014-03-29,K.R.S,20.35,96.72,169,3470
2014-03-30,K.R.S,20.05,96.30,115,3469
2014-03-31,K.R.S,20.01,96.25,115,413
2014-04-01,K.R.S,19.98,96.20,115,413
2014-04-02,K.R.S,19.94,96.15,196,413
2014-04-03,K.R.S,19.91,96.10,156,413
2014-04-04,K.R.S,19.87,96.05,156,413
2014-04-05,K.R.S,19.83,96,156,413
2014-04-06,K.R.S,19.8,95.95,163,413
2014-04-07,K.R.S,19.77,95.90,162,413
2014-04-08,K.R.S,19.72,95.83,101,412
2014-04-09,K.R.S,19.66,95.75,121,612
2014-04-10,K.R.S,19.61,95.67,121,412
2014-04-11,K.R.S,19.55,95.59,121,612
2014-04-12,K.R.S,19.33,95.27,167,1590
2014-04-13,K.R.S,18.94,94.70,193,4565
2014-04-14,K.R.S,18.54,94.12,167,4562
2014-04-15,K.R.S,18.15,93.53,184,4561
2014-04-16,K.R.S,17.76,92.93,146,4560
2014-04-17,K.R.S,17.36,92.31,103,4559
2014-04-18,K.R.S,16.97,91.69,165,4558
2014-04-19,K.R.S,16.58,91.06,162,4557
2014-04-20,K.R.S,16.17,90.39,162,4722
2014-04-21,K.R.S,15.77,89.71,151,4713
2014-04-22,K.R.S,15.36,89.02,153,4705
2014-04-23,K.R.S,14.96,88.31,141,4697
2014-04-24,K.R.S,14.55,87.59,148,4689
2014-04-25,K.R.S,14.15,86.86,156,4677
2014-04-26,K.R.S,15.36,89.02,153,4705
2014-04-27,K.R.S,13.35,85.35,170,4655
2014-04-28,K.R.S,12.96,84.58,191,4644
2014-04-29,K.R.S,12.92,84.50,175,527
2014-04-30,K.R.S,12.88,84.42,175,527
2014-05-01,K.R.S,12.83,84.34,175,527
2014-05-02,K.R.S,12.79,84.26,180,526
2014-05-03,K.R.S,12.75,84.18,160,526
2014-05-04,K.R.S,12.71,84.10,180,526
2014-05-05,K.R.S,12.67,84.02,180,526
2014-05-06,K.R.S,12.63,83.94,188,526
2014-05-07,K.R.S,12.59,83.86,189,525
2014-05-08,K.R.S,12.56,83.79,246,525
2014-05-09,K.R.S,12.55,83.78,507,525
2014-05-10,K.R.S,12.56,83.80,657,425
2014-05-11,K.R.S,12.58,83.84,771,425
2014-05-12,K.R.S,12.66,84,1453,425
2014-05-13,K.R.S,12.74,84.15,1427,426
2014-05-14,K.R.S,12.8,84.27,1252,426
2014-05-15,K.R.S,0.0,&nbsp;,&nbsp;,0
2014-05-16,K.R.S,12.36,83.38,1109,4631
2014-05-17,K.R.S,12.04,82.73,899,4429
2014-05-18,K.R.S,11.74,82.10,1070,4427
2014-05-19,K.R.S,11.42,81.40,777,4424
2014-05-20,K.R.S,11.09,80.68,734,4421
2014-05-21,K.R.S,10.75,79.92,641,4510
2014-05-22,K.R.S,10.39,79.10,524,4587
2014-05-23,K.R.S,10.04,78.26,523,4522
2014-05-24,K.R.S,9.69,77.40,516,4507
2014-05-25,K.R.S,9.33,76.52,520,4496
2014-05-26,K.R.S,8.99,75.64,477,4342
2014-05-27,K.R.S,8.67,74.79,470,4091
2014-05-28,K.R.S,8.39,74.04,160,3574
2014-05-29,K.R.S,8.18,73.44,477,2875
2014-05-30,K.R.S,7.97,72.84,374,2745
2014-05-31,K.R.S,7.86,72.52,380,1574
2014-06-01,K.R.S,7.77,72.28,304,1201
2014-06-02,K.R.S,7.69,72.05,357,1200
2014-06-03,K.R.S,7.64,71.88,610,1206
2014-06-04,K.R.S,7.63,71.85,511,563
2014-06-05,K.R.S,7.63,71.86,451,347
2014-06-06,K.R.S,7.64,71.88,490,348
2014-06-07,K.R.S,7.65,71.92,568,348
2014-06-08,K.R.S,7.66,71.96,567,348
2014-06-09,K.R.S,7.68,72,567,348
2014-06-10,K.R.S,7.7,72.06,656,349
2014-06-11,K.R.S,7.72,72.13,696,349
2014-06-12,K.R.S,7.74,72.19,656,349
2014-06-13,K.R.S,7.76,72.25,656,349
2014-06-14,K.R.S,7.78,72.30,617,350
2014-06-15,K.R.S,7.8,72.36,657,350
2014-06-16,K.R.S,7.82,72.41,617,350
2014-06-17,K.R.S,7.84,72.46,618,351
2014-06-18,K.R.S,7.85,72.50,574,351
2014-06-19,K.R.S,7.86,72.53,534,351
2014-06-20,K.R.S,7.87,72.57,574,351
2014-06-21,K.R.S,8.2,73.50,4203,356
2014-06-22,K.R.S,9.13,76,12085,1266
2014-06-23,K.R.S,9.97,78.10,12084,2253
2014-06-24,K.R.S,10.7,79.80,10842,2393
2014-06-25,K.R.S,11.08,80.65,6937,2480
2014-06-26,K.R.S,11.28,81.10,4953,2520
2014-06-27,K.R.S,11.35,81.25,2953,2066
2014-06-28,K.R.S,11.35,81.25,2042,1957
2014-06-29,K.R.S,11.33,81.21,1974,2103
2014-06-30,K.R.S,11.29,81.13,1758,2101
2014-07-01,K.R.S,11.26,81.05,1756,2099
2014-07-02,K.R.S,11.25,81.03,6474,2098
2014-07-03,K.R.S,11.23,81,6647,2097
2014-07-04,K.R.S,11.22,80.98,6825,2097
2014-07-05,K.R.S,11.23,81,7021,2097
2014-07-06,K.R.S,11.3,81.15,7021,2098
2014-07-07,K.R.S,11.46,81.50,7475,347
2014-07-08,K.R.S,11.57,81.73,7618,350
2014-07-09,K.R.S,11.66,81.92,301,351
2014-07-10,K.R.S,11.74,82.10,302,352
2014-07-11,K.R.S,11.85,82.32,303,353
2014-07-12,K.R.S,11.93,82.50,305,355
2014-07-13,K.R.S,12.1,82.85,306,356
2014-07-14,K.R.S,12.59,83.85,310,360
2014-07-15,K.R.S,14.04,86.65,1453,1503
2014-07-16,K.R.S,15.58,89.40,24579,6602
2014-07-17,K.R.S,16.73,91.30,25747,12423
2014-07-18,K.R.S,18.2,93.60,27506,10381
2014-07-19,K.R.S,19.76,95.90,29190,10964
2014-07-20,K.R.S,21.02,97.65,26211,11525
2014-07-21,K.R.S,22.61,99.75,24649,6138
2014-07-22,K.R.S,24.75,102.40,26167,1340
2014-07-23,K.R.S,27.17,105.20,33132,200
2014-07-24,K.R.S,29.19,107.40,30129,200
2014-07-25,K.R.S,31.52,109.80,34956,200
2014-07-26,K.R.S,33.31,111.55,32359,200
2014-07-27,K.R.S,34.42,112.60,25656,200
2014-07-28,K.R.S,34.85,113,17941,200
2014-07-29,K.R.S,35.55,113.65,18797,200
2014-07-30,K.R.S,35.94,114,12548,7974
2014-07-31,K.R.S,36.33,114.35,12730,8049
2014-08-01,K.R.S,36.72,114.70,13977,9297
2014-08-02,K.R.S,38.49,116.25,30191,9517
2014-08-03,K.R.S,40.87,118.25,44163,16423
2014-08-04,K.R.S,42.1,119.25,34617,20181
2014-08-05,K.R.S,44.98,121.50,46964,13514
2014-08-06,K.R.S,48.34,124,47057,7986
2014-08-07,K.R.S,49.45,124.80,43058,29930
2014-08-08,K.R.S,49.24,124.65,58945,61157
2014-08-09,K.R.S,47.86,123.65,48881,64709
2014-08-10,K.R.S,47.65,123.50,29045,31213
2014-08-11,K.R.S,48.4,124.05,16115,7196
2014-08-12,K.R.S,49.17,124.60,15166,6075
2014-08-13,K.R.S,49.45,124.80,11355,7917
2014-08-14,K.R.S,49.45,124.80,12269,12062
2014-08-15,K.R.S,49.45,124.80,17335,17127
2014-08-16,K.R.S,49.45,124.80,11909,11701
2014-08-17,K.R.S,49.33,124.71,7382,8628
2014-08-18,K.R.S,49.17,124.60,4606,6175
2014-08-19,K.R.S,49.21,124.63,6868,6175
2014-08-20,K.R.S,49.17,124.60,5882,6175
2014-08-21,K.R.S,49.03,124.50,4751,6175
2014-08-22,K.R.S,48.8,124.33,3621,6175
2014-08-23,K.R.S,48.49,124.11,2813,6175
2014-08-24,K.R.S,48.25,123.94,3662,6161
2014-08-25,K.R.S,48.1,123.83,4569,6119
2014-08-26,K.R.S,47.83,123.63,3146,6119
2014-08-27,K.R.S,47.52,123.40,2659,6107
2014-08-28,K.R.S,47.15,123.13,1989,6069
2014-08-29,K.R.S,46.77,122.85,1906,6057
2014-08-30,K.R.S,46.43,122.60,2332,6018
2014-08-31,K.R.S,46.19,122.42,3405,6007
2014-09-01,K.R.S,46.34,122.53,7857,5985
2014-09-02,K.R.S,47.43,123.34,18885,6031
2014-09-03,K.R.S,48.89,124.40,23227,6121
2014-09-04,K.R.S,49.45,124.80,19283,12615
2014-09-05,K.R.S,49.45,124.80,17435,17227
2014-09-06,K.R.S,49.45,124.80,17435,17227
2014-09-07,K.R.S,49.45,124.80,15133,14925
2014-09-08,K.R.S,49.45,124.80,10067,9859
2014-09-09,K.R.S,49.45,124.80,12830,12622
2014-09-10,K.R.S,49.45,124.80,15593,15385
2014-09-11,K.R.S,49.45,124.80,12830,12622
2014-09-12,K.R.S,49.45,124.80,7304,7096
2014-09-13,K.R.S,49.45,124.80,6383,6175
2014-09-14,K.R.S,49.45,124.80,6383,6175
2014-09-15,K.R.S,49.45,124.80,6383,6175
2014-09-16,K.R.S,49.45,124.80,6383,6175
2014-09-17,K.R.S,49.42,124.78,6060,6175
2014-09-18,K.R.S,49.34,124.72,5414,6175
2014-09-19,K.R.S,49.2,124.62,4768,6175
2014-09-20,K.R.S,49.03,124.50,4445,6175
