FLOW_DATE,RESERVOIR,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS
2012-11-30,Harangi,2.92,2822.80,110,350
2012-12-01,Harangi,0.0,2822.56,105,0
2012-12-02,Harangi,2.88,2822.33,120,350
2012-12-03,Harangi,2.86,2822.10,120,350
2012-12-04,Harangi,2.84,2821.85,99,350
2012-12-05,Harangi,2.83,2821.77,227,300
2012-12-06,Harangi,2.75,2820.92,264,1142
2012-12-07,Harangi,2.65,2819.76,297,1500
2012-12-08,Harangi,2.54,2818.54,284,1550
2012-12-09,Harangi,2.42,2817.17,227,1650
2012-12-10,Harangi,2.29,2815.76,184,1650
2012-12-11,Harangi,2.16,2814.30,132,1650
2012-12-12,Harangi,2.04,2812.77,259,1550
2012-12-13,Harangi,1.94,2811.21,258,1500
2012-12-14,Harangi,1.82,2809.60,218,1500
2012-12-15,Harangi,1.73,2808.25,226,1300
2012-12-16,Harangi,1.63,2806.73,189,1400
2012-12-17,Harangi,1.51,2805.01,129,1500
2012-12-18,Harangi,1.39,2803.10,133,1450
2012-12-19,Harangi,1.3,2801.21,226,1300
2012-12-20,Harangi,1.2,2799.31,220,1300
2012-12-21,Harangi,1.12,2797.50,221,1250
2012-12-22,Harangi,1.03,2795.75,255,1250
2012-12-23,Harangi,0.95,2794.06,239,1200
2012-12-24,Harangi,0.89,2792.46,232,900
2012-12-25,Harangi,0.81,2790.36,230,1100
2012-12-26,Harangi,0.73,2788.21,213,1100
2012-12-27,Harangi,0.67,2786.41,211,950
2012-12-28,Harangi,0.62,2784.94,236,950
2012-12-29,Harangi,0.58,2783.77,151,500
2012-12-30,Harangi,0.56,2782.90,141,400
2012-12-31,Harangi,0.54,2782.28,116,300
2013-01-22,Harangi,0.77,2789.12,91,0
2013-01-23,Harangi,0.77,2789.32,87,0
2013-01-24,Harangi,0.78,2789.50,79,0
2013-01-25,Harangi,0.79,2789.66,70,0
2013-01-26,Harangi,0.79,2789.84,79,0
2013-01-27,Harangi,0.8,2789.99,66,0
2013-01-28,Harangi,0.8,2790.15,70,0
2013-01-29,Harangi,0.81,2790.30,66,0
2013-01-30,Harangi,0.82,2790.45,66,0
2013-01-31,Harangi,0.82,2790.62,75,0
2013-02-01,Harangi,0.83,2790.77,66,0
2013-02-02,Harangi,0.83,2791,66,0
2013-02-03,Harangi,0.84,2791.04,66,0
2013-02-04,Harangi,0.84,2791.16,54,0
2013-02-05,Harangi,0.85,2791.29,58,0
2013-02-06,Harangi,0.85,2791.40,58,0
2013-02-07,Harangi,0.85,2791.53,58,0
2013-02-08,Harangi,0.86,2791.65,54,0
2013-02-09,Harangi,0.86,2791.79,62,0
2013-02-10,Harangi,0.87,2791.95,71,0
2013-02-11,Harangi,0.88,2792.18,876,0
2013-06-11,Harangi,1.39,2803.02,360,0
2013-06-12,Harangi,1.52,2805.28,1595,0
2013-06-13,Harangi,1.62,2806.69,1137,0
2013-06-14,Harangi,1.74,2808.37,1354,0
2013-06-15,Harangi,1.35,2810.65,1836,0
2013-06-16,Harangi,2.11,2813.76,2501,0
2013-06-17,Harangi,2.43,2817.31,3662,0
2013-06-18,Harangi,1.38,2821.05,3920,0
2013-06-19,Harangi,2.98,2823.43,2498,0
2013-06-20,Harangi,3.1,2825.31,1320,0
2013-06-21,Harangi,3.17,2826.75,919,0
2013-06-22,Harangi,3.24,2828.05,777,0
2013-06-23,Harangi,3.32,2829.62,937,0
2013-06-24,Harangi,3.41,2831.45,1091,0
2013-06-25,Harangi,3.83,2836.75,4825,0
2013-06-26,Harangi,1.91,2843.95,8670,0
2013-06-27,Harangi,5.77,2849.34,13831,0
2013-06-28,Harangi,6.55,2852.86,9083,0
2013-06-29,Harangi,7.1,2854.87,5193,0
2013-06-30,Harangi,7.56,2856.23,6507,0
2013-07-01,Harangi,7.87,2857.14,3579,0
2013-07-02,Harangi,7.97,2857.44,2373,1183
2013-07-03,Harangi,7.7,2856.62,2195,5392
2013-07-04,Harangi,8.0,2857.52,9740,6200
2013-07-05,Harangi,7.45,2855.90,9633,15650
2013-07-06,Harangi,7.47,2855.95,11497,11600
2013-07-07,Harangi,7.16,2855.04,8050,11600
2013-07-08,Harangi,7.24,2855.28,8992,8038
2013-07-09,Harangi,7.51,2856.06,7020,3950
2013-07-10,Harangi,7.82,2856.99,7158,3263
2013-07-11,Harangi,7.78,2856.88,6238,6654
2013-07-12,Harangi,7.74,2856.76,6937,7492
2013-07-13,Harangi,7.87,2857.15,11091,9548
2013-07-14,Harangi,7.33,2855.53,5748,12079
2013-07-15,Harangi,7.37,2855.65,6586,6101
2013-07-16,Harangi,7.57,2856.24,6577,4251
2013-07-17,Harangi,7.71,2856.65,7533,5912
2013-07-18,Harangi,7.7,2856.64,6326,6350
2013-07-19,Harangi,7.96,2857.41,11981,8950
2013-07-20,Harangi,7.61,2856.38,18606,22625
2013-07-21,Harangi,7.87,2857.15,20425,17394
2013-07-22,Harangi,7.1,2854.87,16164,24004
2013-07-23,Harangi,6.92,2854.32,13161,15300
2013-07-24,Harangi,6.81,2854.01,9825,11025
2013-07-25,Harangi,7.11,2854.88,13322,9900
2013-07-26,Harangi,7.14,2854.99,10345,9900
2013-07-27,Harangi,7.15,2855.02,10032,9900
2013-07-28,Harangi,7.17,2855.06,10071,9900
2013-07-29,Harangi,7.54,2856.15,14184,9900
2013-07-30,Harangi,7.55,2856.18,10032,9900
2013-07-31,Harangi,7.06,2854.75,4271,9858
2013-08-01,Harangi,7.22,2855.21,6341,4525
2013-08-02,Harangi,7.95,2857.36,12836,4400
2013-08-03,Harangi,8.09,2857.79,10368,8669
2013-08-04,Harangi,8.04,2857.65,8967,9500
2013-08-05,Harangi,8.02,2857.58,10441,10700
2013-08-06,Harangi,7.61,2856.37,7193,11917
2013-08-07,Harangi,7.86,2857.11,9113,6200
2013-08-08,Harangi,8.01,2857.55,7389,5650
2013-08-09,Harangi,7.97,2857.43,5477,5932
2013-08-10,Harangi,7.93,2857.32,4255,4671
2013-08-11,Harangi,8.05,2857.66,4855,3500
2013-08-12,Harangi,8.12,2857.89,5257,4333
2013-08-13,Harangi,8.17,2858.02,4142,3610
2013-08-14,Harangi,8.2,2858.12,4128,3713
2013-08-15,Harangi,8.16,2858,4117,4564
2013-08-16,Harangi,8.19,2858.07,3649,3353
2013-08-17,Harangi,8.2,2858.10,3441,3300
2013-08-18,Harangi,8.16,2858,3073,3442
2013-08-19,Harangi,8.17,2858.02,3013,3500
2013-08-20,Harangi,8.19,2858.09,3755,3458
2013-08-21,Harangi,8.28,2858.36,4069,2988
2013-08-22,Harangi,8.27,2858.32,4320,4454
2013-08-23,Harangi,8.26,2858.28,4031,4164
2013-08-24,Harangi,8.19,2858.08,4015,4775
2013-08-25,Harangi,8.29,2858.37,4942,3783
2013-08-26,Harangi,8.23,2858.19,3676,4358
2013-08-27,Harangi,8.19,2858.09,2999,3368
2013-08-28,Harangi,8.2,2858.10,2645,2584
2013-08-29,Harangi,8.29,2858.39,3020,1858
2013-08-30,Harangi,8.33,2858.50,2684,2230
2013-08-31,Harangi,8.28,2858.36,1927,2451
2013-09-01,Harangi,8.24,2858.24,1478,1925
2013-09-02,Harangi,8.3,2858.40,2223,1570
2013-09-03,Harangi,8.3,2858.40,1622,1600
2013-09-04,Harangi,8.32,2858.46,1857,1600
2013-09-05,Harangi,8.34,2858.52,1807,1550
2013-09-06,Harangi,8.35,2858.55,1641,1500
2013-09-07,Harangi,8.35,2858.57,1685,1583
2013-09-08,Harangi,8.33,2858.50,1578,1829
2013-09-09,Harangi,8.42,2858.75,2857,1866
2013-09-10,Harangi,8.34,2858.52,1674,2552
2013-09-11,Harangi,8.38,2858.64,1993,1500
2013-09-12,Harangi,8.39,2858.68,1681,1500
2013-09-13,Harangi,8.38,2858.63,1457,1630
2013-09-14,Harangi,8.34,2858.53,1332,1700
2013-09-15,Harangi,8.35,2858.56,1579,1438
2013-09-16,Harangi,8.35,2858.56,1423,1400
2013-09-17,Harangi,8.38,2858.63,1697,1400
2013-09-18,Harangi,8.4,2858.69,1658,1400
2013-09-19,Harangi,8.35,2858.57,2490,2937
2013-09-20,Harangi,8.4,2858.69,3893,3400
2013-09-21,Harangi,8.2,2858.11,7603,9852
2013-09-22,Harangi,8.24,2858.24,5057,4525
2013-09-23,Harangi,8.24,2858.24,3035,3012
2013-09-24,Harangi,8.29,2858.38,2638,2067
2013-09-25,Harangi,8.39,2858.68,2648,1450
2013-09-26,Harangi,8.37,2858.60,1578,1950
2013-09-27,Harangi,8.3,2858.40,1253,2013
2013-09-28,Harangi,8.27,2858.33,1399,1650
2013-09-29,Harangi,8.23,2858.19,1125,1650
2013-09-30,Harangi,8.18,2858.06,1097,1583
2013-10-01,Harangi,8.15,2857.96,1277,1645
2013-10-02,Harangi,8.25,2858.25,2592,1433
2013-10-03,Harangi,8.26,2858.28,1703,1562
2013-10-04,Harangi,8.2,2858.12,996,1600
2013-10-05,Harangi,8.4,2858.69,1658,1400
2013-10-06,Harangi,8.11,2857.86,1121,1450
2013-10-07,Harangi,8.08,2857.76,1182,1450
2013-10-08,Harangi,8.03,2857.61,886,1450
2013-10-09,Harangi,7.99,2857.49,1003,1450
2013-10-10,Harangi,7.88,2857.16,259,1529
2013-10-11,Harangi,7.79,2856.89,515,1550
2013-10-12,Harangi,7.68,2856.58,358,1550
2013-10-13,Harangi,7.57,2856.24,240,1550
2013-10-14,Harangi,7.46,2855.92,319,1550
2013-10-15,Harangi,7.34,2855.58,241,1550
2013-10-16,Harangi,7.23,2855.24,241,1550
2013-10-17,Harangi,7.12,2854.91,280,1550
2013-10-18,Harangi,7.01,2854.61,355,1550
2013-10-19,Harangi,6.89,2854.24,23,1450
2013-10-20,Harangi,6.87,2854.18,1237,1450
2013-10-21,Harangi,6.83,2854.05,826,1313
2013-10-22,Harangi,6.76,2853.77,533,1300
2013-10-23,Harangi,6.69,2853.49,600,1300
2013-10-24,Harangi,6.65,2853.28,831,1300
2013-10-25,Harangi,6.56,2852.88,348,1350
2013-10-26,Harangi,6.48,2852.54,502,1350
2013-10-28,Harangi,6.29,2851.68,244,1350
2013-10-29,Harangi,6.19,2851.24,244,1350
2013-10-30,Harangi,6.09,2850.76,219,1429
2013-11-01,Harangi,5.87,2849.80,214,1450
2013-11-02,Harangi,5.76,2849.27,161,1500
2013-11-03,Harangi,5.64,2848.73,185,1550
2013-11-04,Harangi,5.51,2848.18,159,1550
2013-11-05,Harangi,5.39,2847.65,210,1550
2013-11-06,Harangi,5.27,2847.08,107,1550
2013-11-07,Harangi,5.14,2846.49,55,1550
2013-11-08,Harangi,5.0,2845.87,78,1650
2013-11-09,Harangi,8.5,2845.25,77,1650
2013-11-10,Harangi,4.72,2844.61,26,1650
2013-11-11,Harangi,4.58,2843.96,54,1650
2013-11-12,Harangi,4.51,2843.30,51,1650
2013-11-13,Harangi,4.44,2842.64,230,1700
2013-11-14,Harangi,4.37,2841.95,94,900
2013-11-15,Harangi,4.3,2841.25,88,900
2013-11-16,Harangi,4.22,2840.53,57,900
2013-11-17,Harangi,4.14,2839.75,35,950
2013-11-18,Harangi,4.06,2838.96,73,1000
2013-11-19,Harangi,3.98,2838.18,84,1000
2013-11-20,Harangi,3.9,2837.42,58,1700
2013-11-21,Harangi,3.82,2836.62,60,1700
2013-11-22,Harangi,3.73,2835.78,60,1700
2013-11-23,Harangi,3.64,2834.95,22,1000
2013-11-24,Harangi,3.56,2827.46,134,1700
2013-11-25,Harangi,3.51,2833.40,208,1700
2013-11-26,Harangi,3.47,2832.56,123,1700
2013-11-27,Harangi,0.0,2831.68,98,1700
2013-11-28,Harangi,3.38,2830.81,104,1700
2013-11-29,Harangi,3.33,2829.90,80,1700
2013-11-30,Harangi,3.29,2828.99,80,1700
2013-12-01,Harangi,3.24,2828.05,62,600
2013-12-02,Harangi,3.22,2827.72,72,1700
2013-12-03,Harangi,3.17,2826.78,61,1700
2013-12-04,Harangi,3.12,2825.76,63,650
2013-12-05,Harangi,3.07,2824.72,51,1700
2013-12-06,Harangi,3.0,2823.66,38,800
2013-12-07,Harangi,2.9,2822.57,27,1700
2013-12-08,Harangi,2.81,2821.50,24,1700
2013-12-09,Harangi,2.71,2820.38,21,1700
2013-12-10,Harangi,2.6,2819.22,24,1220
2013-12-11,Harangi,2.49,2818.04,17,1700
2013-12-12,Harangi,2.38,2816.82,15,1700
2013-12-13,Harangi,2.27,2815.60,15,1600
2013-12-14,Harangi,2.18,2814.53,16,1120
2013-12-15,Harangi,2.1,2813.54,17,1500
2013-12-16,Harangi,2.02,2812.43,25,1500
2013-12-17,Harangi,1.94,2811.28,18,1400
2013-12-18,Harangi,1.86,2810.18,17,1400
2013-12-19,Harangi,1.8,2809.27,14,1400
2013-12-20,Harangi,1.73,2808.24,13,825
2013-12-21,Harangi,1.65,2807.16,13,860
2013-12-22,Harangi,1.6,2806.35,13,1100
2013-12-23,Harangi,1.55,2805.60,15,610
2013-12-24,Harangi,1.5,2804.86,19,1100
2013-12-25,Harangi,1.44,2804.11,11,1100
2013-12-26,Harangi,1.4,2803.35,11,1000
2013-12-27,Harangi,1.37,2802.60,12,1000
2013-12-28,Harangi,1.33,2801.86,12,850
2013-12-29,Harangi,1.31,2801.35,19,750
2013-12-30,Harangi,1.28,2800.91,8,250
2013-12-31,Harangi,1.26,2800.47,8,250
2014-01-01,Harangi,1.26,2800.40,9,40
2014-01-02,Harangi,1.26,2800.47,38,0
2014-01-03,Harangi,1.3,2801.27,126,0
2014-01-04,Harangi,1.3,2801.27,126,0
2014-01-05,Harangi,1.31,2801.50,140,0
2014-01-06,Harangi,1.32,2801.72,136,0
2014-01-07,Harangi,1.33,2801.93,131,0
2014-01-08,Harangi,1.34,2802.15,137,0
2014-01-09,Harangi,1.35,2802.34,119,0
2014-01-10,Harangi,1.36,2802.54,123,0
2014-01-11,Harangi,1.37,2802.74,123,0
2014-01-12,Harangi,1.38,2802.93,118,0
2014-01-13,Harangi,1.39,2803.13,124,0
2014-01-14,Harangi,1.4,2803.31,113,0
2014-01-15,Harangi,1.41,2803.50,119,0
2014-01-16,Harangi,1.42,2803.66,102,0
2014-01-17,Harangi,1.43,2803.84,113,0
2014-01-18,Harangi,1.44,2804.03,124,0
2014-01-19,Harangi,1.45,2804.21,153,0
2014-01-20,Harangi,1.46,2804.37,135,0
2014-01-21,Harangi,1.47,2804.54,143,0
2014-01-22,Harangi,1.48,2804.68,119,0
2014-01-23,Harangi,1.49,2804.83,127,0
2014-01-24,Harangi,1.5,2804.95,103,0
2014-01-25,Harangi,1.51,2805.10,128,0
2014-01-26,Harangi,1.52,2805.24,119,0
2014-01-27,Harangi,1.53,2805.36,103,0
2014-01-28,Harangi,1.54,2805.49,111,0
2014-01-29,Harangi,1.55,2805.59,87,0
2014-01-30,Harangi,1.55,2805.71,103,0
2014-01-31,Harangi,1.56,2805.82,95,0
2014-02-01,Harangi,1.57,2805.92,87,0
2014-02-02,Harangi,1.58,2806.05,111,0
2014-02-03,Harangi,1.59,2806.16,95,0
2014-02-04,Harangi,1.59,2806.27,95,0
2014-02-05,Harangi,1.6,2806.36,79,0
2014-02-06,Harangi,1.61,2806.48,103,0
2014-02-07,Harangi,1.61,2806.56,71,0
2014-02-08,Harangi,1.62,2806.63,63,0
2014-02-09,Harangi,1.63,2806.73,88,0
2014-02-10,Harangi,1.63,2806.80,64,0
2014-02-11,Harangi,1.64,2806.88,72,0
2014-02-12,Harangi,1.64,2806.95,64,0
2014-02-13,Harangi,1.65,2807.03,72,0
2014-02-14,Harangi,1.65,2807.10,64,0
2014-02-15,Harangi,1.65,2807.16,56,0
2014-02-16,Harangi,1.66,2807.25,80,0
2014-02-17,Harangi,1.65,2807.16,56,0
2014-02-18,Harangi,1.67,2807.37,64,0
2014-02-19,Harangi,1.67,2807.43,56,0
2014-02-20,Harangi,1.68,2807.50,64,0
2014-02-21,Harangi,1.68,2807.57,64,0
2014-02-22,Harangi,1.69,2807.63,56,0
2014-02-23,Harangi,1.69,2807.69,56,0
2014-02-24,Harangi,1.7,2807.75,56,0
2014-02-25,Harangi,1.7,2807.80,49,0
2014-02-26,Harangi,1.7,2807.84,41,0
2014-02-27,Harangi,1.71,2807.89,49,0
2014-02-28,Harangi,1.71,2807.93,41,0
2014-03-01,Harangi,1.71,2808,65,0
2014-03-02,Harangi,1.72,2808.04,41,0
2014-03-03,Harangi,1.72,2808.08,41,0
2014-03-04,Harangi,1.72,2808.11,33,0
2014-03-05,Harangi,1.72,2808.15,41,0
2014-03-06,Harangi,1.73,2808.18,33,0
2014-03-07,Harangi,1.73,2808.21,33,0
2014-03-08,Harangi,1.73,2808.25,42,0
2014-03-09,Harangi,1.73,2808.28,34,0
2014-03-10,Harangi,1.74,2808.33,50,0
2014-03-11,Harangi,1.74,2808.40,67,0
2014-03-12,Harangi,1.74,2808.44,42,0
2014-03-13,Harangi,1.75,2808.48,42,0
2014-03-14,Harangi,1.75,2808.50,27,0
2014-03-15,Harangi,1.75,2808.52,26,0
2014-03-16,Harangi,1.75,2808.54,27,0
2014-03-17,Harangi,1.75,2808.55,18,0
2014-03-18,Harangi,1.75,2808.56,18,0
2014-03-19,Harangi,1.75,2808.57,18,0
2014-03-21,Harangi,1.75,2808.60,18,0
2014-03-22,Harangi,1.76,2808.62,28,0
2014-03-23,Harangi,1.76,2808.63,20,0
2014-03-24,Harangi,1.76,2808.65,28,0
2014-03-25,Harangi,1.76,2808.66,20,0
2014-03-26,Harangi,1.76,2808.67,20,0
2014-03-27,Harangi,1.76,2808.68,20,0
2014-03-28,Harangi,1.76,2808.68,12,0
2014-03-29,Harangi,1.76,2808.68,12,0
2014-03-30,Harangi,1.76,2808.68,12,0
2014-03-31,Harangi,1.76,2808.68,12,0
2014-04-01,Harangi,1.76,2808.68,12,0
2014-04-02,Harangi,1.76,2808.67,4,0
2014-04-03,Harangi,1.76,2808.68,20,0
2014-04-04,Harangi,1.76,2808.69,20,0
2014-04-05,Harangi,1.76,2808.71,28,0
2014-04-06,Harangi,1.76,2808.71,12,0
2014-04-07,Harangi,1.76,2808.71,12,0
2014-04-08,Harangi,1.76,2808.71,12,0
2014-04-09,Harangi,1.76,2808.72,21,0
2014-04-10,Harangi,1.76,2808.71,5,0
2014-04-11,Harangi,1.76,2808.72,21,0
2014-04-12,Harangi,4.51,2843.30,51,1650
2014-04-13,Harangi,1.76,2808.72,13,0
2014-04-14,Harangi,1.77,2808.75,37,0
2014-04-15,Harangi,1.77,2808.78,37,0
2014-04-16,Harangi,1.77,2808.80,29,0
2014-04-17,Harangi,1.77,2808.85,54,0
2014-04-18,Harangi,1.77,2808.89,45,0
2014-04-19,Harangi,1.78,2808.96,69,0
2014-04-20,Harangi,1.78,2809,45,0
2014-04-21,Harangi,1.78,2809.03,37,0
2014-04-22,Harangi,1.79,2809.04,21,0
2014-04-23,Harangi,1.79,2809.05,21,0
2014-04-24,Harangi,1.79,2809.06,21,0
2014-04-25,Harangi,1.79,2809.07,21,0
2014-04-26,Harangi,1.79,2809.04,21,0
2014-04-27,Harangi,1.79,2809.11,37,0
2014-04-28,Harangi,1.79,2809.12,21,0
2014-04-29,Harangi,1.79,2809.13,21,0
2014-04-30,Harangi,1.79,2809.13,13,0
2014-05-01,Harangi,1.79,2809.16,37,0
2014-05-02,Harangi,1.79,2809.16,13,0
2014-05-03,Harangi,1.8,2809.27,99,0
2014-05-04,Harangi,1.82,2809.54,227,0
2014-05-05,Harangi,1.84,2809.77,195,0
2014-05-06,Harangi,1.84,2809.86,82,0
2014-05-07,Harangi,1.84,2809.90,43,0
2014-05-08,Harangi,1.85,2809.95,51,0
2014-05-09,Harangi,1.89,2810.53,470,0
2014-05-10,Harangi,1.92,2810.93,329,0
2014-05-11,Harangi,1.93,2811.08,129,0
2014-05-12,Harangi,1.93,2811.19,99,0
2014-05-13,Harangi,1.94,2811.27,75,0
2014-05-14,Harangi,1.94,2811.32,51,0
2014-05-15,Harangi,0.0,&nbsp;,&nbsp;,0
2014-05-16,Harangi,1.95,2811.37,29,0
2014-05-17,Harangi,1.95,2811.40,37,0
2014-05-18,Harangi,1.95,2811.42,29,0
2014-05-19,Harangi,1.95,2811.44,29,0
2014-05-20,Harangi,1.96,2811.55,101,0
2014-05-21,Harangi,1.96,2811.56,21,0
2014-05-22,Harangi,1.96,2811.56,13,0
2014-05-23,Harangi,1.96,2811.57,21,0
2014-05-24,Harangi,1.96,2811.58,21,0
2014-05-25,Harangi,1.96,2811.59,21,0
2014-05-26,Harangi,1.96,2811.59,13,0
2014-05-27,Harangi,1.96,2811.60,21,0
2014-05-28,Harangi,1.96,2811.60,13,0
2014-05-29,Harangi,1.97,2811.64,45,0
2014-05-30,Harangi,1.97,2811.65,21,0
2014-05-31,Harangi,1.97,2811.66,21,0
2014-06-01,Harangi,1.97,2811.72,61,0
2014-06-02,Harangi,1.97,2811.72,13,0
2014-06-03,Harangi,1.98,2811.79,68,0
2014-06-04,Harangi,1.98,2811.87,76,0
2014-06-05,Harangi,1.98,2811.91,42,0
2014-06-06,Harangi,1.99,2811.94,33,0
2014-06-07,Harangi,1.99,2811.96,28,0
2014-06-08,Harangi,1.99,2811.99,29,0
2014-06-09,Harangi,1.99,2812.03,33,0
2014-06-10,Harangi,1.99,2812.04,13,0
2014-06-11,Harangi,1.99,2812.06,20,0
2014-06-12,Harangi,2.0,2812.07,11,0
2014-06-13,Harangi,2.0,2812.10,27,0
2014-06-14,Harangi,2.0,2812.19,75,0
2014-06-15,Harangi,2.01,2812.31,99,0
2014-06-16,Harangi,2.02,2812.41,83,0
2014-06-17,Harangi,2.03,2812.51,83,0
2014-06-18,Harangi,2.04,2812.68,139,0
2014-06-19,Harangi,2.06,2813.03,284,0
2014-06-20,Harangi,2.13,2813.96,750,0
2014-06-21,Harangi,2.27,2815.59,1693,0
2014-06-22,Harangi,2.47,2817.78,2293,0
2014-06-23,Harangi,2.63,2819.58,1885,0
2014-06-24,Harangi,2.72,2820.57,2722,0
2014-06-25,Harangi,2.8,2821.39,861,0
2014-06-26,Harangi,2.85,2822.03,673,0
2014-06-27,Harangi,2.9,2822.50,505,0
2014-06-28,Harangi,2.93,2822.83,356,0
2014-06-29,Harangi,2.95,2823.08,271,0
2014-06-30,Harangi,2.99,2823.56,512,0
2014-07-01,Harangi,3.04,2824.08,514,0
2014-07-02,Harangi,3.06,2824.59,309,0
2014-07-03,Harangi,3.1,2825.28,414,0
2014-07-04,Harangi,3.12,2825.76,289,0
2014-07-05,Harangi,3.14,2826.17,251,0
2014-07-06,Harangi,3.16,2826.55,233,0
2014-07-07,Harangi,3.18,2826.91,221,0
2014-07-08,Harangi,3.2,2827.35,266,0
2014-07-09,Harangi,3.23,2827.92,343,0
2014-07-10,Harangi,3.27,2828.74,489,0
2014-07-11,Harangi,3.34,2830.04,771,0
2014-07-12,Harangi,3.43,2831.80,1043,0
2014-07-13,Harangi,3.62,2834.71,2156,0
2014-07-14,Harangi,4.34,2841.66,8359,0
2014-07-15,Harangi,5.19,2846.75,9900,0
2014-07-16,Harangi,6.09,2850.79,12243,1833
2014-07-17,Harangi,6.5,2852.61,9191,4500
2014-07-18,Harangi,7.17,2855.07,5689,4500
2014-07-19,Harangi,6.72,2853.59,3541,2200
2014-07-20,Harangi,7.2,2855.15,10064,4500
2014-07-21,Harangi,7.36,2855.62,7344,5500
2014-07-22,Harangi,7.72,2856.68,19151,15000
2014-07-23,Harangi,7.61,2856.37,7411,550
2014-07-24,Harangi,7.77,2856.83,17825,600
2014-07-25,Harangi,7.43,2855.84,7175,500
2014-07-26,Harangi,7.27,2855.36,4372,200
2014-07-27,Harangi,7.49,2856.02,8841,400
2014-07-28,Harangi,7.61,2856.38,14939,200
2014-07-29,Harangi,7.23,2855.26,6256,400
2014-07-30,Harangi,7.62,2856.41,8008,3500
2014-07-31,Harangi,7.82,2857,6215,3900
2014-08-01,Harangi,8.06,2857.71,9973,7189
2014-08-02,Harangi,7.57,2856.24,10896,16653
2014-08-03,Harangi,7.35,2855.60,9623,12128
2014-08-04,Harangi,7.51,2856.06,12083,10280
2014-08-05,Harangi,7.65,2856.50,12005,10280
2014-08-06,Harangi,7.4,2855.76,13863,16759
2014-08-07,Harangi,7.63,2856.44,12244,9582
2014-08-08,Harangi,7.63,2856.42,9580,9657
2014-08-09,Harangi,7.08,2854.80,3389,9732
2014-08-10,Harangi,7.22,2855.21,4608,3000
2014-08-11,Harangi,7.64,2856.45,6209,1350
2014-08-12,Harangi,7.84,2857.04,4786,2496
2014-08-13,Harangi,7.84,2857.04,4602,4600
2014-08-14,Harangi,7.7,2856.63,3098,4700
2014-08-15,Harangi,7.57,2856.26,2755,4200
2014-08-16,Harangi,7.54,2856.15,2373,2800
2014-08-17,Harangi,7.61,2856.38,2738,1817
2014-08-18,Harangi,7.67,2856.56,2412,1700
2014-08-19,Harangi,7.71,2856.66,2099,1700
2014-08-20,Harangi,7.74,2856.76,2099,1700
2014-08-21,Harangi,7.71,2856.68,1545,1758
2014-08-22,Harangi,7.69,2856.60,1494,1800
2014-08-23,Harangi,7.66,2856.52,1494,1800
2014-08-24,Harangi,7.61,2856.38,1128,1669
2014-08-25,Harangi,7.55,2856.19,939,1675
2014-08-26,Harangi,7.48,2856,988,1725
2014-08-27,Harangi,7.39,2855.72,628,1725
2014-08-28,Harangi,7.33,2855.54,958,1725
2014-08-29,Harangi,7.37,2855.67,2237,1725
2014-08-30,Harangi,7.51,2856.07,3295,1725
2014-08-31,Harangi,8.08,2857.75,1927,2451
2014-09-01,Harangi,8.01,2857.55,6841,7623
2014-09-02,Harangi,8.07,2857.74,9448,8693
2014-09-03,Harangi,7.93,2857.33,5426,7274
2014-09-04,Harangi,7.93,2857.33,4562,4558
2014-09-05,Harangi,8.07,2857.72,5229,3663
2014-09-06,Harangi,8.1,2857.81,4603,3775
2014-09-07,Harangi,8.15,2857.98,5136,4453
2014-09-08,Harangi,8.11,2857.86,7221,7684
2014-09-09,Harangi,8.11,2857.86,4392,4391
2014-09-10,Harangi,8.14,2857.95,3792,3431
2014-09-11,Harangi,8.16,2857.99,3083,2921
2014-09-12,Harangi,8.21,2858.13,2935,2379
2014-09-13,Harangi,8.16,2858,2597,3098
2014-09-14,Harangi,8.23,2858.19,2604,1852
2014-09-15,Harangi,8.2,2858.12,3006,3271
2014-09-16,Harangi,8.19,2858.08,2687,2833
2014-09-17,Harangi,8.17,2858.02,2439,2667
2014-09-18,Harangi,8.16,2858,1951,2021
2014-09-19,Harangi,8.2,2858.10,2164,1764
2014-09-20,Harangi,8.22,2858.17,2037,1752
2014-09-21,Harangi,8.22,2858.17,1777,1766
2014-09-22,Harangi,8.22,2858.18,1550,1500
2014-09-23,Harangi,8.21,2858.14,1525,1671
2014-09-24,Harangi,8.18,2858.05,1825,2171
2014-09-25,Harangi,8.19,2858.08,1895,1767
2014-09-26,Harangi,8.17,2858.03,1403,1589
2014-09-27,Harangi,8.22,2858.17,1502,978
2014-09-28,Harangi,8.22,2858.16,1067,1017
2014-09-29,Harangi,8.21,2858.15,1155,1204
2014-09-30,Harangi,8.19,2858.07,1047,1350
2014-10-01,Harangi,8.11,2857.86,638,1450
2014-10-02,Harangi,8.26,2858.29,1695,0
2014-10-03,Harangi,8.26,2858.30,958,908
2014-10-04,Harangi,8.17,2858.03,353,1400
2014-10-05,Harangi,8.17,2858.75,353,1400
2014-10-06,Harangi,8.0,2857.53,578,1788
2014-10-07,Harangi,8.01,2857.93,578,1788
2014-10-08,Harangi,7.83,2857.02,394,1400
2014-10-09,Harangi,7.72,2856.69,120,1400
2014-10-10,Harangi,7.62,2856.40,169,1292
2014-10-11,Harangi,7.58,2856.27,611,1108
2014-10-12,Harangi,7.62,2856.40,1521,1000
